S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,Construction work of CC road from Kuldeep Chauhans house to primary school in village Judiyan in GIDA Sector13,Construction work of CC road from Kuldeep Chauhans house to primary school in village Judiyan in GIDA Sector13,Please refer Tender documents. ,NA ,"11,59,019",Civil Works,NA ,Tender,90.0,180.0,GIDA GORAKHPUR,273212.0,NA ,NA ,NA ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,11-May-2026 11:00 AM,19-May-2026 04:00 PM,11-May-2026 11:00 AM,19-May-2026 03:00 PM,NA ,NA ,11-May-2026 11:00 AM,19-May-2026 03:00 PM,11-Jun-2026 06:30 PM,"1,16,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,Gorakhpur Industrial Development Authority,481/GIDA/2026-27 DT. 24.04.2026,2026_UGIDA_1146982_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,CEO GIDA,GIDA SECTOR 7 GIDA GORAKHPUR,"1,180",Nil,Nil,No,AOC,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,08-Jul-2026 07:11 PM,finsummary_2145013.pdf (442.70 KB),Technical,BID OPENED,VIBHOR TYAGI,19-May-2026 04:41 PM,,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,11-Jun-2026 06:24 PM,11-Jun-2026 06:30 PM,techsummary_2145013.pdf (429.39 KB),Finance,BID OPENED,VIBHOR TYAGI,11-Jun-2026 06:40 PM,,BOQ Comparative Chart,1.0,6115513.0,ANAND CONSTRUCTION,INR,"1,134,448.03",Gorakhpur Industrial Development Authority,2026_UGIDA_1146982_1,481/GIDA/2026-27 DT. 24.04.2026,Construction work of CC road from Kuldeep Chauhans house to primary school in village Judiyan in GIDA Sector13,1,6115513,ANAND CONSTRUCTION,17-May-2026 08:43 PM,Accepted-AOC,L1,08-Jul-2026 07:13 PM,08-Jul-2026,"INR 1,134,448.03",180.0,vivek kumar verma,08-Jul-2026 07:15 PM,481.pdf (443.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,T1,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6119616,Kaushik Associates,18-May-2026 06:44 PM,Rejected-Finance,L3,08-Jul-2026 07:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6117252,M/S PRASHANT CONSTRUCTION,17-May-2026 08:05 PM,Rejected-Finance,L2,08-Jul-2026 07:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6125292,M/S SIDDHARTH CONSTRUCTION,19-May-2026 01:43 PM,Rejected-Technical,NOT RESPONSIVE,11-Jun-2026 06:24 PM,,,,,,,AOC
