Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
27-Jul-2026,"INR 7,494,180",180.0,prabhat kumar singh,28-Jul-2026 11:09 AM,AOC.pdf (417.00 KB),Contract Value is including 18 percent GST,1,6123657,M/S RAGHAV BUILDERS,20-May-2026 03:01 PM,Accepted-AOC,L-1,28-Jul-2026 11:09 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",2026_UPIDC_1146623_1,02/SE/DCA/2026-27,Renovation of Makhena I.H Located at Anoopshahar Branch and Re-Construction of Boundary wall for the Security of the Makhena I.H.,1.0,6123657.0,M/S RAGHAV BUILDERS,INR,"7,494,180",Technical,03 Bid Found,prabhat kumar singh,22-May-2026 04:29 PM,,PRABHAT KUKUMAR SINGH,Internal,Alock Chaturvedi SE IWC Mathura Rajendra Kumar EE ADGC,prabhat kumar singh,01-Jul-2026 05:44 PM,finsummary_2144426.pdf (2920.99 KB),Finance,03 bid found,prabhat kumar singh,01-Jul-2026 05:38 PM,finance_2144426.pdf,BOQ Comparative Chart,PRABHAT KUKUMAR SINGH,Internal,Alok Chaturvedi SE IWC Mathura Rajendra Kumar EE ADGC,prabhat kumar singh,30-Jun-2026 12:58 PM,01-Jul-2026 03:00 PM,techsummary_2144426.pdf (2920.99 KB),AOC,Renovation of Makhena I.H Located at Anoopshahar Branch and Re-Construction of Boundary wall for the Security of the Makhena I.H.,Renovation of Makhena I.H Located at Anoopshahar Branch and Re-Construction of Boundary wall for the Security of the Makhena I.H.,Please refer Tender documents. ,NA ,"84,33,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,BULANDSHAHAR,203001.0,Aligarh ,Office Of S.E.Drainage Circle. Aligarh ,18-May-2026 01:00 PM ,Office Of S.E.Drainage Circle. Aligarh,No ,No,"1,69,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"1,788",Nil,Nil,No,S.E.Drainage Circle. Aligarh,Office Of S.E.Drainage Circle. Aligarh,1.0,Fee/PreQual/Technical,.pdf,Check List,16-May-2026 02:00 PM,21-May-2026 03:30 PM,16-May-2026 02:00 PM,21-May-2026 03:00 PM,NA ,NA ,16-May-2026 02:00 PM,21-May-2026 03:00 PM,01-Jul-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",02/SE/DCA/2026-27,2026_UPIDC_1146623_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,6133602,priyakant,21-May-2026 01:12 PM,Rejected-Finance,L-3,01-Jul-2026 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6133485,S R CONTRACTORS,21-May-2026 02:21 PM,Rejected-Finance,L-2,01-Jul-2026 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC
