Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
10-Jul-2026,"INR 11,220,187.01",270.0,Dileep Shukla,10-Jul-2026 07:20 PM,25_7.pdf (723.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1147941_7,25/SE RED Gorakhpur/Maharajganj/26-27 Dt 02/04/2026,"Under District Maharajganj, Construction of road from Banspar Kothi Pipra Tola to Belhiya Tola, Lot No 7",1.0,6129036.0,KRISHNA CHANDRA DWIVEDI CONTRACTOR,INR,"11,220,187.01",1,6129216,INDRAKIRTI SHARAN AGRAWAL,22-May-2026 08:00 PM,Rejected-Finance,Rejected,10-Jul-2026 06:46 PM,Finance,Summary,Dileep Shukla,18-Jun-2026 02:49 PM,,BOQ Comparative Chart,Er Isham Singh CE RED East,Internal,"Er Isham Singh CE RED East, Er D K Shukla SE RED Gorakhpur Circle, Er P K Bharti EE RED Maharajganj , Er Surya Prakash EE RED Kushinagar, Mr Praveen Kumar DAO RED Maharajganj",Dileep Shukla,14-Jun-2026 02:44 PM,18-Jun-2026 12:00 PM,techsummary_2148306.pdf (467.30 KB),Technical,Summary,Dileep Shukla,29-May-2026 05:36 PM,,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,10-Jul-2026 06:46 PM,finsummary_2148306.pdf (722.96 KB),AOC,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"2,714",Nil,Nil,No,13-May-2026 10:00 AM,29-May-2026 12:30 PM,13-May-2026 10:00 AM,28-May-2026 12:00 PM,NA ,NA ,13-May-2026 10:00 AM,28-May-2026 12:00 PM,18-Jun-2026 12:00 PM,"Under District Maharajganj, Construction of road from Banspar Kothi Pipra Tola to Belhiya Tola, Lot No 7","Under District Maharajganj, Construction of road from Banspar Kothi Pipra Tola to Belhiya Tola, Lot No 7",Please refer Tender documents. ,NA ,"92,05,000",Civil Works,NA ,Tender,90.0,NA ,Maharajganj,273303.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur ",15-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,1.0,Date,Date,,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,25/SE RED Gorakhpur/Maharajganj/26-27 Dt 02/04/2026,2026_REDUP_1147941_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur","1,84,100",No,percentage,2.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,6129036,KRISHNA CHANDRA DWIVEDI CONTRACTOR,20-May-2026 08:04 AM,Accepted-AOC,AoC,10-Jul-2026 07:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
