Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Agra.","Ex. En. Office H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,21/MLA/AGRANORTH/26-27,2026_SCIDC_1165558_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"24,000",No,fixed,,UPSCIDCO,AGRA,1.0,RTGS - RTGS Payment,"1,652",UPSCIDCO,AGRA,No,"CONSTRUCTION OF C.C. ROAD AND DRAIN IN SREET OF MAHIPAL FAUJI AT SOORAJ BAGH COLONY, WARD NO.- 62, DAYALBAGH, AGRA.","CONSTRUCTION OF C.C. ROAD AND DRAIN IN SREET OF MAHIPAL FAUJI AT SOORAJ BAGH COLONY, WARD NO.- 62, DAYALBAGH, AGRA.",Please refer Tender documents. ,NA ,"11,96,000",Civil Works,NA ,Tender,180.0,180.0,AGRA,282007.0,NA ,NA ,NA ,EXECUTIVE ENGINEER,No ,No,01-Jul-2026 05:00 PM,08-Jul-2026 01:00 PM,01-Jul-2026 05:00 PM,08-Jul-2026 12:00 PM,NA ,NA ,01-Jul-2026 05:00 PM,08-Jul-2026 12:00 PM,14-Jul-2026 03:30 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,EXECUTIVE ENGINEER,Internal,,Sanjai Gangwar,18-Jul-2026 04:12 PM,finsummary_2186011.pdf (963.84 KB),Technical,2 out of 3 bids are ok.,Sanjai Gangwar,14-Jul-2026 02:37 PM,technical_2186011.pdf,EXECUTIVE ENGINEER,Internal,,Sanjai Gangwar,14-Jul-2026 03:25 PM,14-Jul-2026 03:30 PM,techsummary_2186011.pdf (561.44 KB),Finance,RATE OF YASH CONSTRUCTION IS ACCEPTED.,Pramod Kumar,18-Jul-2026 02:45 PM,finance_2186011.pdf,BOQ Comparative Chart,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1165558_1,21/MLA/AGRANORTH/26-27,"CONSTRUCTION OF C.C. ROAD AND DRAIN IN SREET OF MAHIPAL FAUJI AT SOORAJ BAGH COLONY, WARD NO.- 62, DAYALBAGH, AGRA.",1.0,6238211.0,YASH CONSTRUCTION,INR,"1,196,336.87",1,6239465,M/S SHREE BANKEY BIHARI CONSTRUCTION,08-Jul-2026 06:32 AM,Rejected-AOC,OK,18-Jul-2026 04:15 PM,18-Jul-2026,"INR 1,196,336.87",180.0,Sanjai Gangwar,18-Jul-2026 04:15 PM,21MLA_0001.pdf (964.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6239765,OM CONSTRUCTION AND SUPPLIERS,08-Jul-2026 10:11 AM,Not Admitted-Fee/PreQual/Technical,Others-Tender Fees and EMD not submitted by the bidder.,14-Jul-2026 02:37 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6238211,YASH CONSTRUCTION,07-Jul-2026 07:57 PM,Accepted-AOC,OK,18-Jul-2026 04:15 PM,,,,,,,AOC
