S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
1,6196040,M/S MAHENDER SINGH YADAV CONTRACTOR,15-Jun-2026 12:50 PM,Accepted-AOC,Ist Lowest,04-Jul-2026 01:09 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-21 Moradabad,2026_UPPRC_1156889_1,09 /PCL/PM/UNIT-21/MBD/ 2025-26,"CONS. OF ADDITIONAL DORMITORY HALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT MORADABAD NAGAR, DISTT. MORADABAD",1.0,6196040.0,M/S MAHENDER SINGH YADAV CONTRACTOR,INR,"2,556,311.439",02-Jul-2026,"INR 2,556,311.439",180.0,Deepak Kumar Sharma,04-Jul-2026 01:09 PM,LOA.pdf (667.00 KB),Tender,"Project Manager Unit-21, Moradabad",Internal,Acctt. mbd and Project manager bareilly,Deepak Kumar Sharma,18-Jun-2026 12:42 PM,19-Jun-2026 01:00 PM,techsummary_2167771.pdf (7956.63 KB),Finance,Summary,Deepak Kumar Sharma,19-Jun-2026 01:18 PM,finance_2167771.pdf,BOQ Comparative Chart,"Project Manager Unit-21, Moradabad",Internal,Acctt moradabad and Project Manager Bareilly,Deepak Kumar Sharma,19-Jun-2026 01:27 PM,finsummary_2167771.pdf (7956.63 KB),Technical,comparative,Deepak Kumar Sharma,18-Jun-2026 12:39 PM,technical_2167771.pdf,AOC,"CONS. OF ADDITIONAL DORMITORY HALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT MORADABAD NAGAR, DISTT. MORADABAD","CONS. OF ADDITIONAL DORMITORY HALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT MORADABAD NAGAR, DISTT. MORADABAD",Please refer Tender documents. ,NA ,"25,69,415",Civil Works,NA ,Tender,180.0,180.0,Moradabad,244001.0,NA ,NA ,NA ,"Project Manager UPPCL Unit-21, Moradabad",No ,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-21 Moradabad,09 /PCL/PM/UNIT-21/MBD/ 2025-26,2026_UPPRC_1156889_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,"CONS. OF ADDITIONAL DORMITORY HALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT MORADABAD NAGAR, DISTT. M",04-Jun-2026 10:00 AM,16-Jun-2026 02:00 PM,04-Jun-2026 10:00 AM,16-Jun-2026 01:00 PM,NA ,NA ,04-Jun-2026 10:00 AM,16-Jun-2026 01:00 PM,19-Jun-2026 01:00 PM,"5,900",Nil,Nil,No,"52,000",Yes,fixed,,Nil,Nil,Project Manager,MMIG B 1 and 2 Ramganga vihar Moradabad,AOC
2,6196419,SRI MAHALAKSHMI CONSTRUCTIONS,15-Jun-2026 01:32 PM,Rejected-AOC,IInd Lowest,04-Jul-2026 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,"CONS. OF ADDITIONAL DORMITORY HALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT M NAGAR, DISTT. MORADABAD",,,,,,,,,,,,,,,,,,,,,,AOC
