S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,SBI Bank,"57,000",No,fixed,,Nil,Nil,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"481/PAN/ET/26-27, DT. 30-04-2026",2026_UPPAN_1144512_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,02-May-2026 01:00 PM,13-May-2026 11:35 AM,02-May-2026 01:00 PM,12-May-2026 05:00 PM,NA ,NA ,02-May-2026 01:00 PM,12-May-2026 05:00 PM,27-May-2026 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,CONSTRUCTION OF POLNET BUILDING AT THANA KAIRANA DISTT SHAMLI U.P.,CONSTRUCTION OF POLNET BUILDING AT THANA KAIRANA DISTT SHAMLI U.P.,Please refer Tender documents. ,NA ,"28,58,000",Civil Works,NA ,Tender,90.0,150.0,THANA KAIRANA DISTT SHAMLI U.P.,247774.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,"1,770",Nil,Nil,No,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,AOC,Technical,ALL BIDDER ADMITTED,Sanjeev Saxena,26-May-2026 05:10 PM,,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI DULAREY PRASAD,Sanjeev Saxena,03-Jun-2026 12:50 PM,finsummary_2138503.pdf (44.95 KB),Finance,All bidder admitted,Sanjeev Saxena,01-Jun-2026 05:53 PM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,DULAREY PRASAD PRASHANT TRIPATHI,Sanjeev Saxena,26-May-2026 05:16 PM,27-May-2026 03:00 PM,techsummary_2138503.pdf (59.74 KB),17-Jul-2026,"INR 2,771,116",150.0,Sanjeev Saxena,17-Jul-2026 03:03 PM,KAIRANAASHAMLILOA.pdf (51.00 KB),L1,1,6095555,M/S BHAGWATI BUILDERS,09-May-2026 12:09 PM,Rejected-Finance,L2,03-Jun-2026 12:50 PM,1.0,6095810.0,NOOR CONSTRUCTION,INR,"2,771,116",UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2026_UPPAN_1144512_1,"481/PAN/ET/26-27, DT. 30-04-2026",CONSTRUCTION OF POLNET BUILDING AT THANA KAIRANA DISTT SHAMLI U.P.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6107170,M/S SHIV BUILDING MATERIAL SUPPLIER,11-May-2026 05:28 PM,Rejected-Finance,L3,03-Jun-2026 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6095810,NOOR CONSTRUCTION,11-May-2026 10:24 PM,Accepted-AOC,L1,17-Jul-2026 03:03 PM,,,,,,,,,,AOC
