Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
14-Jul-2026,"INR 1,171,594",45.0,manoj rao,21-Jul-2026 01:24 PM,doslot1gautam.pdf (325.00 KB),AOC,1.0,6216610.0,M/S GAUTAM ENTERPRISES,INR,"1,171,594","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD-12 Aligarh",2026_UPIDC_1160265_1,04/EE/2026-27,LOT 1,1,6216638,M/S DINESH CHANDRA TOMAR THEKEDAR,24-Jun-2026 03:38 PM,Rejected-Finance,L-2,14-Jul-2026 06:25 PM,Finance,ALL Bids Admitted,manoj rao,07-Jul-2026 04:46 PM,,BOQ Comparative Chart,CHIEF ENGINEER MGCCP ALIGARH,Internal,EEMGCCD12ALIGARH EE MGCCD16CHANDAUSI,manoj rao,02-Jul-2026 09:46 PM,06-Jul-2026 10:00 AM,techsummary_2174482.pdf (193.02 KB),Technical,All Bids Admitted,manoj rao,02-Jul-2026 09:40 PM,,CHIEF ENGINEER MGCCP ALIGARH,Internal,,manoj rao,14-Jul-2026 06:25 PM,finsummary_2174482.pdf (480.01 KB),AOC,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD-12 Aligarh",04/EE/2026-27,2026_UPIDC_1160265_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,18-Jun-2026 10:00 AM,25-Jun-2026 10:00 AM,18-Jun-2026 10:00 AM,24-Jun-2026 05:00 PM,NA ,NA ,18-Jun-2026 10:00 AM,24-Jun-2026 05:00 PM,06-Jul-2026 10:00 AM,1.0,SBI Bank,LOT 1,Construction of VRB at Km 4.950 of Baniyakhera Dy.,Please refer Tender documents. ,NA ,"12,19,000",Civil Works - Bridges,NA ,Rate Contract,90.0,45.0,MORADABAD,244001.0,NA ,NA ,NA ,ALIGARH,No ,No,"25,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TENDER BOOK,561.0,Nil,Nil,No,EXECUTIVE ENGINEER MGCCD 12 ALIGARH,DODHPUR ALIGARH,AOC
,,,,,,,,,,,,,,,,2,6216610,M/S GAUTAM ENTERPRISES,24-Jun-2026 03:28 PM,Accepted-AOC,L-1,21-Jul-2026 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6214540,SHREE RAMESHWAR SINGH,23-Jun-2026 12:58 PM,Rejected-Technical,NIT Conditions not fulfilled,02-Jul-2026 09:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
