Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
854.0,Nil,Nil,No,"24,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,SBD,Vikas Khand Chirgaon ke Gram Nandsiya main Mataprasad ke makan se Bablu ke makan ki aur C.C Road nirman karya.,Vikas Khand Chirgaon ke Gram Nandsiya main Mataprasad ke makan se Bablu ke makan ki aur C.C Road nirman karya.,Please refer Tender documents. ,NA ,"11,73,000",Civil Works,NA ,Tender,90.0,90.0,Vikas Khand Chirgaon ke Gram Nandsiya main Matapra,284003.0,NA ,NA ,NA ,EE RED JHANSI,No ,No,06-Jun-2026 05:00 PM,22-Jun-2026 03:30 PM,06-Jun-2026 05:00 PM,22-Jun-2026 12:00 PM,NA ,NA ,06-Jun-2026 05:00 PM,22-Jun-2026 12:00 PM,14-Jul-2026 12:30 PM,1.0,date 1,Date,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,75/RED/NIVIDA/2026-27 Dt- 08.04.2026,2026_REDUP_1157654_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED JHANSI,EE RED Jhansi,1.0,SBI Bank,AOC,1,6197685,LUCKY ENTERPRISES,17-Jun-2026 04:49 PM,Rejected-Finance,N,29-Jul-2026 11:13 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1157654_10,75/RED/NIVIDA/2026-27 Dt- 08.04.2026,Vikas Khand Chirgaon ke Gram Nandsiya main Mataprasad ke makan se Bablu ke makan ki aur C.C Road nirman karya.,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,29-Jul-2026 11:13 AM,finsummary_2169530.pdf (391.92 KB),Finance,FINAL,RAJNEESH KUMAR,29-Jul-2026 11:11 AM,,BOQ Comparative Chart,1.0,6197650.0,M/S SHIVA CONSTRUCTION,INR,"1,166,241",Technical,final,RAJNEESH KUMAR,08-Jul-2026 12:58 PM,,29-Jul-2026,"INR 1,166,241",90.0,RAJNEESH KUMAR,29-Jul-2026 11:17 AM,Nandsiya.pdf (392.00 KB),FINAL,Rajneesh Kumar,Internal,EEAEDAO,RAJNEESH KUMAR,08-Jul-2026 01:00 PM,14-Jul-2026 12:30 PM,techsummary_2169530.pdf (655.68 KB),AOC
,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,6197650,M/S SHIVA CONSTRUCTION,18-Jun-2026 08:25 AM,Accepted-AOC,Y,29-Jul-2026 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
