Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Bid Documents,"5,900",Nil,Nil,No,Repair of Plumbing Work at Navodaya Vidyalaya Bansi Distt Siddharthnagar (U.P.),Repair of Plumbing Work at Navodaya Vidyalaya Bansi Distt Siddharthnagar (U.P.),Please Refer Bid Documents ,NA ,"15,19,000",Civil Works,NA ,Tender,90.0,90.0,Bansi Distt Siddharthnagar (U.P.),272153.0,Siddhharthnagar ,"Project Manager, Unit-23, U.P. Projects Corporation Ltd., Front of PWD Office Basdilia, Nagar Palika Siddharthnagar  ",28-Mar-2026 11:00 AM ,Siddharthnagar,No ,No,Project Manager,"Project Manager, Unit-23, U.P. Projects Corporation Ltd., Front of PWD Office Basdilia, Nagar Palika Siddharthnagar",1.0,SBI Bank,"30,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-29 Gorakhpur,44/PM/PCL/SDN-23/2025-26,2026_UPPRC_1129439_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,24-Mar-2026 09:00 AM,02-Apr-2026 03:00 PM,24-Mar-2026 09:00 AM,02-Apr-2026 02:00 PM,NA ,NA ,24-Mar-2026 09:00 AM,02-Apr-2026 02:00 PM,15-May-2026 11:00 AM,1.0,Date,Date,,AOC,Project Manager,Internal,Attached,Chauthi Ram,15-May-2026 10:27 AM,15-May-2026 11:00 AM,techsummary_2106774.pdf (3160.04 KB),Finance,Attached,Chauthi Ram,16-Jul-2026 07:06 PM,finance_2106774.pdf,BOQ Comparative Chart,Project Manager,Internal,Attached,Chauthi Ram,16-Jul-2026 07:09 PM,finsummary_2106774.pdf (3176.69 KB),Technical,Attached,Chauthi Ram,15-May-2026 10:24 AM,technical_2106774.pdf,1,6017003,M/S CHANDRAWATI CONSTRUCTION,30-Mar-2026 12:11 PM,Accepted-AOC,L1,16-Jul-2026 07:11 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-29 Gorakhpur,2026_UPPRC_1129439_1,44/PM/PCL/SDN-23/2025-26,Repair of Plumbing Work at Navodaya Vidyalaya Bansi Distt Siddharthnagar (U.P.),1.0,6017003.0,M/S CHANDRAWATI CONSTRUCTION,INR,"1,497,019.56",16-Jul-2026,"INR 1,497,019.56",90.0,Chauthi Ram,16-Jul-2026 07:11 PM,ag.pdf (362.00 KB),Attached,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6016207,M/S ONKAR NATH DWIVEDI,31-Mar-2026 10:32 AM,Rejected-AOC,L2,16-Jul-2026 07:11 PM,,,,,,,,,,,,,,,,,AOC
