S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
1,6180120,Aggarwal Construction Co,08-Jun-2026 08:04 PM,Rejected-Finance,Being Second Lowest,30-Jun-2026 07:39 PM,1.0,6178789.0,SANDEEP KUMAR CONTRACTOR,INR,"174,393,333.9",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1155302_1,17/GM-4/UPPCL/2026-27 Dated 26.05.2026,"CONSTRUCTION OF C.M. MODEL COMPOSITE VIDHYALAYA (PRE PRIMARY TO 12th CLASS) AT VILLAGE MAUJA NEEM KHEDA, BLOCK AWAGARH IN DISTRICT- ETAH (U.P)",01-Jul-2026,"INR 174,393,333.9",545.0,RAJIV KUMAR PANDEY,08-Jul-2026 04:18 PM,AOC.pdf (44.00 KB),Work Awarded to M/s Sandeep Kumar Contractor,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sanjay Singh Projects Manager Unit-32 Aligarh, Shalesh Kumar Verma Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,15-Jun-2026 08:48 PM,16-Jun-2026 02:00 PM,techsummary_2164202.pdf (1689.82 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,17-Jun-2026 01:19 PM,,BOQ Comparative Chart,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sanjay Singh Projects Manager Unit-32 Aligarh, Shalesh Kumar Verma Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,30-Jun-2026 07:39 PM,finsummary_2164202.pdf (114.38 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,15-Jun-2026 08:43 PM,,AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,17/GM-4/UPPCL/2026-27 Dated 26.05.2026,2026_UPPRC_1155302_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"CONSTRUCTION OF C.M. MODEL COMPOSITE VIDHYALAYA (PRE PRIMARY TO 12th CLASS) AT VILLAGE MAUJA NEEM KHEDA, BLOCK AWAGARH IN DISTRICT- ETAH (U.P)","CONSTRUCTION OF C.M. MODEL COMPOSITE VIDHYALAYA (PRE PRIMARY TO 12th CLASS) AT VILLAGE MAUJA NEEM KHEDA, BLOCK AWAGARH IN DISTRICT- ETAH (U.P)",Please refer Tender documents. ,NA ,"21,08,66,004",Civil Works - Buildings,NA ,Tender,90.0,545.0,Vill. Neem Kheda Awagarh Distt Etah,207302.0,Office of General Manager (Zone-4) Agra ,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P) ",30-May-2026 11:00 AM ,General Manager (Zone-4) Agra,No ,No,1,Fee/PreQual/Technical,.pdf,Bid Doc,"42,18,000",No,fixed,,Nil,Nil,29-May-2026 03:00 PM,09-Jun-2026 03:00 PM,29-May-2026 03:00 PM,09-Jun-2026 02:00 PM,NA ,NA ,29-May-2026 03:00 PM,09-Jun-2026 02:00 PM,16-Jun-2026 02:00 PM,"17,700",Nil,Nil,No,General Manager (Zone-4) Agra,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P)",AOC
2,6178789,SANDEEP KUMAR CONTRACTOR,08-Jun-2026 12:56 PM,Accepted-AOC,L1,08-Jul-2026 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,AOC
