S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,362/EE-LID GKP/15/04/2026,2026_UPIDM_1140907_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,23-Apr-2026 03:30 PM,29-Apr-2026 03:00 PM,23-Apr-2026 03:30 PM,29-Apr-2026 12:00 PM,NA ,NA ,23-Apr-2026 03:30 PM,29-Apr-2026 12:00 PM,02-May-2026 04:05 PM,854.0,Nil,Nil,No,"64,320",No,fixed,,Nil,Nil,"Nabard funded modernization of Doharighat Shayak Pump Canal, Dist-Ballia. Supply, Installation, Testing and Commissioning of Dismantling joints of suction pipe line 750 mm dia for the pump no-06, 07, 08, 09 And 10 at DSP Ballia","Nabard funded modernization of Doharighat Shayak Pump Canal, Dist-Ballia. Supply, Installation, Testing and Commissioning of Dismantling joints of suction pipe line 750 mm dia for the pump no-06, 07, 08, 09 And 10 at DSP Ballia",Please refer Tender documents. ,NA ,"32,16,000",Miscellaneous Works,NA ,Tender,90.0,120.0,BALLIA,277001.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,AOC,Technical,TECHNICAL EVALUATION,Nishant Sahay,02-May-2026 01:33 PM,technical_2130520.pdf,EE LID GORAKHPUR,Internal,,Nishant Sahay,03-Jul-2026 07:31 PM,finsummary_2130520.pdf (355.07 KB),Finance,FINANCIAL EVALUATIN,Nishant Sahay,11-May-2026 05:33 PM,finance_2130520.pdf,BOQ Comparative Chart,EE LID GORAKHPUR,Internal,,Nishant Sahay,02-May-2026 01:46 PM,02-May-2026 04:05 PM,techsummary_2130520.pdf (294.92 KB),03-Jul-2026,"INR 2,534,500",120.0,Nishant Sahay,03-Jul-2026 08:59 PM,362aoc.pdf (362.00 KB),L1,1,6076695,Jaiswal Electrical Stores,29-Apr-2026 10:03 AM,Rejected-Technical,TECHNICAL REJECT,02-May-2026 01:46 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2026_UPIDM_1140907_1,362/EE-LID GKP/15/04/2026,"Nabard funded modernization of Doharighat Shayak Pump Canal, Dist-Ballia. Supply, Installation, Testing and Commissioning of Dismantling joints of suction pipe line 750 mm dia for the pump no-06, 07, 08, 09 And 10 at DSP Ballia",1.0,6076368.0,M/S M.K. ENTERPRISES,INR,"2,534,500",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6075537,J K ENTERPRISES,28-Apr-2026 07:17 PM,Rejected-Finance,L2,03-Jul-2026 07:31 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6076368,M/S M.K. ENTERPRISES,29-Apr-2026 07:43 AM,Accepted-AOC,L1,03-Jul-2026 08:59 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6073190,M/S S S ENTERPRISES,27-Apr-2026 07:34 PM,Rejected-Finance,L3,03-Jul-2026 07:31 PM,,,,,,,,,,AOC
