S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,SBI Bank,766.0,Nil,Nil,No,"33,500",Yes,fixed,,Nil,Nil,21-Feb-2026 10:00 AM,26-Feb-2026 02:00 PM,21-Feb-2026 10:00 AM,26-Feb-2026 12:00 PM,NA ,NA ,21-Feb-2026 10:00 AM,26-Feb-2026 12:00 PM,08-May-2026 01:00 PM,Silt clearance of Banswar tall Drain km 0.000 to 8.870 for improving drain capacity ln maharajganj District,Silt clearance of Banswar tall Drain km 0.000 to 8.870 for improving drain capacity ln maharajganj District,Please refer Tender documents. ,NA ,"16,75,000",Civil Works,NA ,Tender,90.0,NA ,MAHARAJGANJ,273303.0,NA ,NA ,NA ,MAHARAJGANJ,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||ID-2, maharajganj",02/EE/2025-26,2026_UPIDC_1118676_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,EXECUTIVE ENGINEER,ID 2 Maharajganj,AOC,1.0,5916737.0,TRIBHUWAN NATH SHUKLA,INR,"713,264.75",Rajeev Kapil,Internal,Vinod Kumar Varam Sandeep saxena,RAJEEV KAPIL,07-Jul-2026 01:50 PM,finsummary_2079569.pdf (1329.77 KB),Finance,summary,RAJEEV KAPIL,07-Jul-2026 01:21 PM,finance_2079569.pdf,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||ID-2, maharajganj",2026_UPIDC_1118676_19,02/EE/2025-26,Silt clearance of Banswar tall Drain km 0.000 to 8.870 for improving drain capacity ln maharajganj District,1,5930595,ANIRUDHA PRASAD VERMA,26-Feb-2026 11:32 AM,Rejected-Finance,Not Qualified,07-Jul-2026 01:50 PM,Rajeev Kapil,Internal,Binod Kumar Varma Sandeep Saxena,RAJEEV KAPIL,07-May-2026 11:30 AM,08-May-2026 01:00 PM,techsummary_2079569.pdf (1329.77 KB),07-Jul-2026,"INR 713,264.75",20.0,RAJEEV KAPIL,07-Jul-2026 02:00 PM,191.pdf (247.00 KB),Work Complete,Technical,summary,RAJEEV KAPIL,07-May-2026 11:24 AM,technical_2079569.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5931311,DHANWANTI DEVI,26-Feb-2026 02:13 AM,Rejected-Technical,Not Qualifyed Technical bid,07-May-2026 11:30 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5930067,M/S MAA SAPATI ENTERPRISES,26-Feb-2026 10:48 AM,Rejected-Finance,Not Qualified,07-Jul-2026 01:50 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5930990,RAM DARASH YADAV,25-Feb-2026 11:00 PM,Rejected-Finance,Not Qualified,07-Jul-2026 01:50 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,5916737,TRIBHUWAN NATH SHUKLA,25-Feb-2026 09:09 PM,Accepted-AOC,Work Complete,07-Jul-2026 02:00 PM,,,,,,,,,,,,,,,,,,,,AOC
