Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",2026_UPIDC_1155497_2,03/EE/Lower Mat/2026-27,Lot 02,1.0,6195569.0,Phoughat Construction,INR,"969,528.9",1,6193800,M/S Harish Kumar Contractor,14-Jun-2026 02:40 PM,Rejected-Finance,L5,24-Jun-2026 09:28 AM,13-Jul-2026,"INR 969,528.9",90.0,Umesh Kumar,31-Jul-2026 02:03 PM,02.pdf (613.00 KB),AOC,Umesh kumar,Internal,Neeraj Kumar Tyagi and Umesh kumar,Umesh Kumar,18-Jun-2026 04:13 PM,23-Jun-2026 09:00 AM,techsummary_2164601.pdf (54.55 KB),Finance,Bid Opening Summary,Umesh Kumar,24-Jun-2026 09:02 AM,finance_2164601.pdf,BOQ Comparative Chart,Umesh Kumar,Internal,,Umesh Kumar,24-Jun-2026 09:28 AM,finsummary_2164601.pdf (24.26 KB),Technical,Bid Opening Summary,Umesh Kumar,18-Jun-2026 03:41 PM,,AOC,1.0,Fee/PreQual/Technical,.pdf,Tender Document,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",03/EE/Lower Mat/2026-27,2026_UPIDC_1155497_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,09-Jun-2026 09:00 AM,15-Jun-2026 12:00 PM,09-Jun-2026 09:00 AM,15-Jun-2026 11:00 AM,NA ,NA ,09-Jun-2026 09:00 AM,15-Jun-2026 11:00 AM,23-Jun-2026 09:00 AM,854.0,Nil,Nil,No,Lot 02,Pre-cast Boundary Wall for Security of Khanwal Inspection House.,Please refer Tender documents. ,NA ,"15,57,000",Civil Works - Canal,NA ,Tender,90.0,90.0,"L.M.B.D.G.C., Mathura",281001.0,NA ,NA ,NA ,"L.M.B.D.G.C., Mathura",No ,No,Executive Engineer,"L.M.B.D.G.C., Mathura","32,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,2,6193085,M/S PRADEEP ASSOCIATES,14-Jun-2026 08:57 AM,Rejected-Technical,As par Report,18-Jun-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6195091,M/s SHASHAVEER SINGH CONTRACTOR AND SUPPLIERS,15-Jun-2026 07:34 AM,Rejected-Finance,L6,24-Jun-2026 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6192608,M/S SHIV CONSTRUCTION,13-Jun-2026 07:18 PM,Rejected-Finance,L2,24-Jun-2026 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,6193737,M/S YAMUNA EARTH MOVERS,15-Jun-2026 10:26 AM,Rejected-Finance,L3,24-Jun-2026 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,6195569,Phoughat Construction,15-Jun-2026 10:52 AM,Accepted-AOC,L1,31-Jul-2026 02:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,6192795,SHREE RAMESHWAR SINGH,13-Jun-2026 07:16 PM,Rejected-Technical,As par Report,18-Jun-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,6193445,SHRI RADHEY ASSOCIATES,15-Jun-2026 09:20 AM,Rejected-Finance,L4,24-Jun-2026 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
