Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
16-Jul-2026,"INR 1,338,575.8",90.0,ARUN KUMAR VERMA,17-Jul-2026 05:34 PM,BaleshwarAOC.pdf (195.00 KB),M/s Jai Maa Durga Cons. FINANCIAL BID RATE FOUND LOWEST AND BELOW THE RATE OF DIPARTMENTAL RATE HANCE A.O.C.GENERATED IN THE NAME OF M/s Jai Maa Durga Cons.,1.0,6132917.0,M/S JAI MAA DURGA CONSTRUCTION,INR,"1,338,575.8",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE MAU,2026_REDUP_1149310_1,13date04.04.2026,Vikas Khand Fattehpur Mandaw Gram Panchayat Gahna me baleshwar ke ghar se Ramnarayan ke ghar tak Pitch Road Nav Nirman Karya.,1,6132917,M/S JAI MAA DURGA CONSTRUCTION,21-May-2026 09:20 AM,Accepted-AOC,LOWEST RATE FOUND,17-Jul-2026 05:34 PM,Finance,Two financial Bid found,ARUN KUMAR VERMA,04-Jul-2026 01:29 PM,finance_2151584.pdf,BOQ Comparative Chart,EE RED MAU,Internal,"E.E.A.K.Verma,D.A.O.Kunwar Raghavendra Singh,AE Jai Prakash Singh",ARUN KUMAR VERMA,09-Jun-2026 07:53 PM,11-Jun-2026 12:30 PM,techsummary_2151584.pdf (362.97 KB),Technical,Three Technical Bid found,ARUN KUMAR VERMA,09-Jun-2026 07:32 PM,technical_2151584.pdf,EE RED MAU,Internal,"E.E.A.K.Verma,D.A.O.Kunwar Raghavendra Singh,AE Jai Prakash Singh",ARUN KUMAR VERMA,14-Jul-2026 05:53 PM,finsummary_2151584.pdf (362.97 KB),AOC,Vikas Khand Fattehpur Mandaw Gram Panchayat Gahna me baleshwar ke ghar se Ramnarayan ke ghar tak Pitch Road Nav Nirman Karya.,Vikas Khand Fattehpur Mandaw Gram Panchayat Gahna me baleshwar ke ghar se Ramnarayan ke ghar tak Pitch Road Nav Nirman Karya.,Please refer Tender documents. ,NA ,"16,08,000",Civil Works,NA ,Tender,90.0,90.0,MAU,275101.0,NA ,NA ,NA ,Ex.En.R.E.D. Vikas Bhawan Mau,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE MAU,13date04.04.2026,2026_REDUP_1149310_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,16-May-2026 05:00 PM,23-May-2026 01:30 PM,16-May-2026 05:00 PM,23-May-2026 12:00 PM,NA ,NA ,16-May-2026 05:00 PM,23-May-2026 12:00 PM,11-Jun-2026 12:30 PM,1.0,Fee/PreQual/Technical,.pdf,Payment Certificate,"33,000",No,fixed,,Nil,Nil,Ex.En.R.E.D. Vikas Bhawan Mau,Ex.En.R.E.D. Vikas Bhawan Mau,"1,104",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,6133154,M/S. KAMAKHYA CONSTRUCTION,21-May-2026 11:34 AM,Rejected-Technical,"Nonresposive according to clause 2.4 of ITB, T-6 is not asper SBD Format",09-Jun-2026 07:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6132962,SANT KUMAR,21-May-2026 09:56 AM,Rejected-AOC,SECOND LOWEST RATE FOUND,17-Jul-2026 05:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,AOC
