Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,354",Nil,Nil,No,"61,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Documents,1.0,DateCorrigendum,Date,,EXECUTIVE ENGINEER,FLOOD DIVISION SHRAWASTI,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",01/EE/2026-27,2026_UPIDC_1144154_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,Earthwork in restoration of Parsa Dehriya Tilapur Bund from K.M 10.030 to K.M 11.000 on the left bank of Rapti River in district shravasti.,Earthwork in restoration of Parsa Dehriya Tilapur Bund from K.M 10.030 to K.M 11.000 on the left bank of Rapti River in district shravasti. (Lot-25),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,25.0,Bhinga,271831.0,NA ,NA ,NA ,FLOOD DIVISION SHRAWASTI,No ,No,30-Apr-2026 06:00 PM,06-May-2026 03:30 PM,30-Apr-2026 06:00 PM,06-May-2026 02:00 PM,NA ,NA ,30-Apr-2026 06:00 PM,06-May-2026 02:00 PM,05-Jun-2026 04:00 PM,1.0,SBI Bank,AOC,Akhilesh Kumar Gautam,Internal,Vikash Siromani Singh,Akhilesh kumar Gautam,15-Jul-2026 12:34 PM,finsummary_2137515.pdf (728.75 KB),Technical,Technical Evaluation,Akhilesh kumar Gautam,03-Jun-2026 06:44 PM,technical_2137515.pdf,Akhilesh Kumar Gautam,Internal,Vikash Shiromani Singh,Akhilesh kumar Gautam,03-Jun-2026 06:47 PM,05-Jun-2026 04:00 PM,techsummary_2137515.pdf (737.44 KB),Finance,FINANCIAL EVALUATION,Akhilesh kumar Gautam,15-Jul-2026 12:31 PM,finance_2137515.pdf,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",2026_UPIDC_1144154_1,01/EE/2026-27,Earthwork in restoration of Parsa Dehriya Tilapur Bund from K.M 10.030 to K.M 11.000 on the left bank of Rapti River in district shravasti.,1.0,6093090.0,M/s Nav Bharat Construction,INR,"61,000",1,6093399,J & V INFRATECH PRIVATE LIMITED,06-May-2026 01:43 PM,Rejected-Finance,Due To L2,15-Jul-2026 12:34 PM,15-Jul-2026,"INR 61,000",25.0,Akhilesh kumar Gautam,15-Jul-2026 12:36 PM,Lot25.pdf (502.00 KB),Due To L1,AOC
,,,,,,,,,,2.0,Finance,.xls,BOQ,2.0,Other Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6092152,M P Traders,06-May-2026 12:28 PM,Rejected-Technical,Disqualified,03-Jun-2026 06:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6093090,M/s Nav Bharat Construction,06-May-2026 01:37 PM,Accepted-AOC,Due To L1,15-Jul-2026 12:36 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6092958,M/S P.K ENTERPRISES,06-May-2026 11:14 AM,Rejected-Technical,Disqualified,03-Jun-2026 06:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6088382,RAJESH KUMAR JAISWAL CONTRACTOR,05-May-2026 10:32 PM,Rejected-Technical,Disqualified,03-Jun-2026 06:47 PM,,,,,,,,AOC
