Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
21-Jul-2026,"INR 5,932,871",180.0,KrishnaKumar Mishra,20-Jul-2026 05:24 PM,22_2.pdf (207.00 KB),1,6125473,JAI DURGA ASSOCIATES,22-May-2026 11:25 AM,Accepted-AOC,AoC,20-Jul-2026 05:24 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE,2026_REDUP_1147672_2,22/SE RED Ayodhya/Barabanki/26-27 Dt 02/04/2026,"Under District Barabanki, Construction of road from Lambaua to Budhnai village from Banda Bahraich road in Khand Sidhor, Lot No 2",1.0,6125473.0,JAI DURGA ASSOCIATES,INR,"5,932,871",Technical,Summary,Gyanendra Kumar,23-May-2026 08:25 AM,,Er K K Mishra SE RED Ayodhya Circle,Internal,,KrishnaKumar Mishra,20-Jul-2026 04:56 PM,finsummary_2147588.pdf (207.20 KB),Finance,Summary,KrishnaKumar Mishra,16-Jun-2026 04:14 PM,,BOQ Comparative Chart,Er K K Mishra SE RED Ayodhya Circle,Internal,"Er K K Mishra SE RED Ayodhya Circle, Er Gyanendra Kumar EE RED Barabanki, Er Munesh Kumar Lodhi EE RED Ayodhya, Mr Sushil Kumar Tripathi DAO RED Barabanki",KrishnaKumar Mishra,08-Jun-2026 08:51 PM,15-Jun-2026 12:00 PM,techsummary_2147588.pdf (369.83 KB),AOC,1.0,SBI Bank,"Under District Barabanki, Construction of road from Lambaua to Budhnai village from Banda Bahraich road in Khand Sidhor, Lot No 2","Under District Barabanki, Construction of road from Lambaua to Budhnai village from Banda Bahraich road in Khand Sidhor, Lot No 2",Please refer Tender documents. ,NA ,"50,37,000",Civil Works,NA ,Tender,90.0,NA ,Barabanki,224001.0,SE RED Ayodhya Circle ,"SE RED Ayodhya Circle, Bada Ramana, Reedganj, Ayodhya  ",13-May-2026 11:00 AM ,SE RED Ayodhya Circle,No ,No,SE RED Ayodhya Circle,"SE RED Ayodhya Circle, Bada Ramana, Reedganj, Ayodhya",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE,22/SE RED Ayodhya/Barabanki/26-27 Dt 02/04/2026,2026_REDUP_1147672_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,12-May-2026 03:00 PM,22-May-2026 12:30 PM,12-May-2026 03:00 PM,22-May-2026 12:00 PM,NA ,NA ,12-May-2026 03:00 PM,22-May-2026 12:00 PM,15-Jun-2026 12:00 PM,"1,00,740",No,percentage,2.0%,Nil,Nil,"2,354",Nil,Nil,No,AOC
,,,,,,2,6129142,SHRI AYODHYA ASSOCIATES,22-May-2026 11:41 AM,Rejected-Finance,Rejected,20-Jul-2026 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,AOC
