Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,1.0,SBI Bank,Construction of CC road and Mokshadham in village Fattepurwa of Block Maudaha in District Hamirpur.,Construction of CC road and Mokshadham in village Fattepurwa of Block Maudaha in District Hamirpur.,Construction of CC road and Mokshadham in village Fattepurwa of Block Maudaha in District Hamirpur. ,NA ,,Road Works,CC Road ,Tender,90.0,90.0,HAMIRPUR,210301.0,NA ,NA ,NA ,"PM,UNIT-10,UPPCL",No ,No,"44,000",Yes,fixed,,Nil,Nil,"PM,UNIT-10,UPPCL","Project Manager, U.P. Projects Corporation Ltd., Unit-10, Udayog Kunj Road Near Haluwakhada (Rajwaha) Nauraiya Kheda (Nahar Kothi), Dada Nagar, Kanpur",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,03/PM-10/UPPCL/2026-27/Dated 30-05-2026,2026_UPPRC_1156620_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"5,900",Nil,Nil,No,03-Jun-2026 12:00 PM,10-Jun-2026 05:00 PM,03-Jun-2026 12:00 PM,10-Jun-2026 03:00 PM,NA ,NA ,03-Jun-2026 12:00 PM,10-Jun-2026 03:00 PM,23-Jun-2026 09:00 AM,AOC,1.0,6178332.0,M/S JAGROOP CONTRACTOR,INR,"2,191,557.2","PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,01-Jul-2026 09:36 AM,finsummary_2167269.pdf (1085.84 KB),Finance,Summary1156620_15,SATYA PRIYA,01-Jul-2026 09:32 AM,finance_2167269.pdf,BOQ Comparative Chart,1,6177989,AVADHESH CONSTRUCTION,09-Jun-2026 02:47 PM,Rejected-Finance,L2,01-Jul-2026 09:36 AM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,2026_UPPRC_1156620_15,03/PM-10/UPPCL/2026-27/Dated 30-05-2026,Construction of CC road and Mokshadham in village Fattepurwa of Block Maudaha in District Hamirpur.,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,22-Jun-2026 11:13 PM,23-Jun-2026 09:00 AM,techsummary_2167269.pdf (1085.84 KB),01-Jul-2026,"INR 2,191,557.2",90.0,SATYA PRIYA,08-Jul-2026 10:08 AM,AOC1156620_15.pdf (128.00 KB),LOWEST BIDDER,Technical,Summary1156620_15,SATYA PRIYA,22-Jun-2026 09:10 PM,technical_2167269.pdf,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6178332,M/S JAGROOP CONTRACTOR,09-Jun-2026 04:11 PM,Accepted-AOC,L1,08-Jul-2026 10:08 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
