Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,01-Jun-2026 05:18 PM,01-Jun-2026 06:00 PM,techsummary_2153550.pdf (942.12 KB),03-Jul-2026,INR 100,90.0,GIRISH KUMAR,03-Jul-2026 05:32 PM,28.pdf (144.00 KB),Technical,Bid Opening Summary,Praveen Kumar,30-May-2026 08:37 AM,,1.0,6140050.0,DHARMEDNRA KUMAR RAO,INR,100.0,Finance,Bid Opening Summary,Praveen Kumar,11-Jun-2026 08:21 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,03-Jul-2026 05:10 PM,finsummary_2153550.pdf (143.53 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1150065_28,2742/EE TENDER/KUSHINAGAR,Vikas Khand Sevarhi ke Gram Sabha Bedupar Mustakim mein Mangal Nishad ke ghar se Manoj Yadav ke ghar tak pitch se CC road ka nirman karya.,1,6140050,DHARMEDNRA KUMAR RAO,28-May-2026 12:13 PM,Accepted-AOC,L1,03-Jul-2026 05:32 PM,AOC,Vikas Khand Sevarhi ke Gram Sabha Bedupar Mustakim mein Mangal Nishad ke ghar se Manoj Yadav ke ghar tak pitch se CC road ka nirman karya.,Vikas Khand Sevarhi ke Gram Sabha Bedupar Mustakim mein Mangal Nishad ke ghar se Manoj Yadav ke ghar tak pitch se CC road ka nirman karya.,Please refer Tender documents. ,NA ,"37,77,000",Civil Works,NA ,Tender,90.0,90.0,WORK,274403.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,"76,000",No,fixed,,Nil,Nil,22-May-2026 09:00 AM,29-May-2026 03:00 PM,22-May-2026 09:00 AM,29-May-2026 12:00 PM,NA ,NA ,22-May-2026 09:00 AM,29-May-2026 12:00 PM,01-Jun-2026 06:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2742/EE TENDER/KUSHINAGAR,2026_REDUP_1150065_28,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,336",Nil,Nil,No,EE RED KUSHINAGAR,EE RED KUSHINAGAR,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6140064,MAHI ENTERPRISES,28-May-2026 12:43 PM,Rejected-Finance,L2,03-Jul-2026 05:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,AOC
