Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
22-Jul-2026,"INR 1,212,861.97",90.0,Satyapal Singh,22-Jul-2026 06:53 PM,AOC.pdf (720.00 KB),AOC,1,6260792,KARAM VIR SINGH CONTRACTOR,18-Jul-2026 03:25 PM,Rejected-Finance,Being L2,22-Jul-2026 06:29 PM,1.0,6260762.0,SATYA DEV CONSTRUCTION CO.,INR,"1,212,861.97",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2026_SCIDC_1168800_1,46/EE/SRE/E-TENDER/2026-27 DT. 10.07.2026,Under Vidhayak Nadhi Yojna (Sri Devender Kumar Nim) Construction of CC Road and Drain work from Lahari Singh House to Sanjay House and From Dr. Pravessn House to Rafal house in Vill.Suhagni Block Nagal District- Saharanpur,Technical,Technical Summary,Satyapal Singh,21-Jul-2026 03:52 PM,technical_2192939.pdf,Executive Engineer,Internal,"Satya pal singh, Mool chandra",Satyapal Singh,22-Jul-2026 06:29 PM,finsummary_2192939.pdf (614.02 KB),Finance,boqcomparativechart,Satyapal Singh,22-Jul-2026 06:18 PM,finance_2192939.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"satya pal singh, Mool chandra",Satyapal Singh,21-Jul-2026 04:04 PM,22-Jul-2026 11:00 AM,techsummary_2192939.pdf (614.02 KB),AOC,1,Fee/PreQual/Technical,.pdf,NIT/TENDER FEEs/EARNIST MONEY,13-Jul-2026 02:00 PM,21-Jul-2026 11:00 AM,13-Jul-2026 03:00 PM,21-Jul-2026 09:00 AM,NA ,NA ,13-Jul-2026 04:00 PM,21-Jul-2026 09:00 AM,22-Jul-2026 11:00 AM,Under Vidhayak Nadhi Yojna (Sri Devender Kumar Nim) Construction of CC Road and Drain work from Lahari Singh House to Sanjay House and From Dr. Pravessn House to Rafal house in Vill.Suhagni Block Nagal District- Saharanpur,AS PER BOQ,PLEASE REFER TENDER DOCUMENT ,NA ,"12,14,684",Civil Works - Roads,NA ,Tender,60.0,NA ,Vill.Suhagni,247551.0,NA ,NA ,NA ,saharanpur,No ,No,"24,300",No,fixed,,EXECUTIVE ENGINEER UPSIDCO SAHARANPUR,SAHARANPUR,1.0,RTGS - RTGS Payment,"1,652",EXECUTIVE ENGINEER UPSIDCO SAHARANPUR,SAHARANPUR,No,EXECUTIVE ENGINEER,"H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,46/EE/SRE/E-TENDER/2026-27 DT. 10.07.2026,2026_SCIDC_1168800_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,2,6260762,SATYA DEV CONSTRUCTION CO.,18-Jul-2026 03:05 PM,Accepted-AOC,Being L1,22-Jul-2026 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
