Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1157871_1,50/UPPCL/GM-7/E-TENDER/2026-27 Dated-30.05.2026,Construction work of Rain water Harvesting and Sewar Line for District Hospital Male at Akbarpur District-Kanpur Dehat (U.P.),1.0,6191302.0,M/S Sri Ram Construction company,INR,"31,573,204.2",1,6192412,DIXIT CONSTRUCTIONS PRIVATE LIMITED,13-Jun-2026 04:43 PM,Rejected-AOC,Accepted,20-Jul-2026 07:55 PM,20-Jul-2026,"INR 31,573,204.2",270.0,RAKESH VERMA,20-Jul-2026 07:55 PM,AoC50.pdf (597.00 KB),Enclosed,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur.",RAKESH VERMA,20-Jul-2026 07:52 PM,finsummary_2169959.pdf (2942.77 KB),Technical,Enclosed,RAKESH VERMA,27-Jun-2026 07:29 PM,technical_2169959.pdf,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,27-Jun-2026 07:33 PM,29-Jun-2026 04:00 PM,techsummary_2169959.pdf (2942.77 KB),Finance,Enclosed,RAKESH VERMA,20-Jul-2026 07:49 PM,finance_2169959.pdf,BOQ Comparative Chart,AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,50/UPPCL/GM-7/E-TENDER/2026-27 Dated-30.05.2026,2026_UPPRC_1157871_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"6,35,000",No,fixed,,Nil,Nil,08-Jun-2026 11:00 AM,15-Jun-2026 04:00 PM,08-Jun-2026 11:00 AM,15-Jun-2026 02:00 PM,NA ,NA ,08-Jun-2026 11:00 AM,15-Jun-2026 02:00 PM,29-Jun-2026 04:00 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,BIDDOC,Construction work of Rain water Harvesting and Sewar Line for District Hospital Male at Akbarpur District-Kanpur Dehat (U.P.),Construction work of Rain water Harvesting and Sewar Line for District Hospital Male at Akbarpur District-Kanpur Dehat (U.P.),Please refer Tender documents. ,NA ,"3,17,54,000",Civil Works,NA ,Tender,90.0,270.0,Akbarpur District-Kanpur Dehat (U.P.),209101.0,NA ,NA ,NA ,Lucknow,No ,No,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.","17,700",Nil,Nil,No,AOC
,,,,,,,,,2,6191302,M/S Sri Ram Construction company,12-Jun-2026 07:54 PM,Accepted-AOC,Accepted,20-Jul-2026 07:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
