Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
31-Jul-2026,"INR 4,225,317.68",180.0,RAJNEESH KUMAR,31-Jul-2026 12:47 PM,wardno5dendayal.pdf (290.00 KB),FINAL,1,6180772,LUCKY ENTERPRISES,09-Jun-2026 06:15 PM,Accepted-AOC,Y,31-Jul-2026 12:47 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1155887_9,29/SE/RED/Tender/Jhansi/26-27 Date 13-04-2026,Ward no 05 Deendayal Kushwaha ke makan hote huye Shri Yaqob ke makan se Arjun ke makan ki aur CC sadak va nali nirman karya.,1.0,6180772.0,LUCKY ENTERPRISES,INR,"4,225,317.68",Finance,FINAL,RAJNEESH KUMAR,31-Jul-2026 12:40 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,SE Jhansi EE Jhansi EE Jalaun DAO Jhansi,RAJNEESH KUMAR,01-Jul-2026 04:41 PM,08-Jul-2026 12:30 PM,techsummary_2165467.pdf (356.97 KB),Technical,final,RAJNEESH KUMAR,01-Jul-2026 04:39 PM,,Rajneesh Kumar,Internal,SE JHANSI EE JHANSI EE JALAUN DAO JHANSI,RAJNEESH KUMAR,31-Jul-2026 12:42 PM,finsummary_2165467.pdf (289.76 KB),AOC,"86,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,29/SE/RED/Tender/Jhansi/26-27 Date 13-04-2026,2026_REDUP_1155887_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Ward no 05 Deendayal Kushwaha ke makan hote huye Shri Yaqob ke makan se Arjun ke makan ki aur CC sadak va nali nirman karya.,Ward no 05 Deendayal Kushwaha ke makan hote huye Shri Yaqob ke makan se Arjun ke makan ki aur CC sadak va nali nirman karya.,Please refer Tender documents. ,NA ,"42,83,000",Civil Works,NA ,Tender,90.0,180.0,Ward no 05 Deendayal Kushwaha ke makan hote huye S,284003.0,NA ,NA ,NA ,SE RED Circle Jhansi,No ,No,1.0,SBI Bank,SE RED Circle Jhansi,SE RED Circle Jhansi,01-Jun-2026 09:00 AM,12-Jun-2026 03:30 PM,01-Jun-2026 09:00 AM,12-Jun-2026 12:00 PM,NA ,NA ,01-Jun-2026 09:00 AM,12-Jun-2026 12:00 PM,08-Jul-2026 12:30 PM,"2,354",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,sbd,AOC
,,,,,,,2,6182625,RAWATPURA SARKAR CONSTRUCTION,09-Jun-2026 06:44 PM,Rejected-Finance,N,31-Jul-2026 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,AOC
