Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Stage
02-Jul-2026,"INR 1,261,676.95",30.0,AKHILESH KUMAR SINGH,18-Jul-2026 01:00 PM,committiletter.pdf (529.00 KB),Agreement No 07/EE/2026-27,Technical,Technical Bid open,AKHILESH KUMAR SINGH,08-Jun-2026 05:06 PM,,Akhilesh kumar singh,Internal,Gajendra Kumar Mourya,AKHILESH KUMAR SINGH,10-Jun-2026 04:18 PM,10-Jun-2026 04:30 PM,techsummary_2166050.pdf (568.86 KB),Akhilesh kumar singh,Internal,Gajendra Kumar Mourya,AKHILESH KUMAR SINGH,02-Jul-2026 04:46 PM,finsummary_2166050.pdf (528.52 KB),Finance,Financial Bid Open,AKHILESH KUMAR SINGH,10-Jun-2026 04:59 PM,,BOQ Comparative Chart,1.0,6170902.0,JAGDESH PRASAD,INR,"1,261,676.95",1,6170902,JAGDESH PRASAD,05-Jun-2026 12:00 PM,Accepted-AOC,Agreement No 07/EE/2026-27,18-Jul-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Roorkee||MGCC Division-3, Amroha",2026_UPIDC_1151892_13,01/EE2026-27,LOT 08 CONSTRUCTION OF LATHER MINOR FROM KM 0.073 TO KM 0.186 OF MGC STAGE-II,AOC,1,Fee/PreQual/Technical,.pdf,Technical Bid,"26,500",No,percentage,2.0%,Nil,Nil,854.0,Nil,Nil,No,LOT 08 CONSTRUCTION OF LATHER MINOR FROM KM 0.073 TO KM 0.186 OF MGC STAGE-II,LOT 08 CONSTRUCTION OF LATHER MINOR FROM KM 0.073 TO KM 0.186 OF MGC STAGE-II,Please refer Tender documents. ,NA ,"13,25,000",Civil Works - Canal,NA ,Tender,90.0,NA ,MGCCD-3 Amroha,244221.0,NA ,NA ,NA ,MGCCD-3 Amroha,No ,No,01-Jun-2026 02:00 PM,06-Jun-2026 04:30 PM,01-Jun-2026 02:00 PM,06-Jun-2026 04:00 PM,NA ,NA ,01-Jun-2026 02:00 PM,06-Jun-2026 04:00 PM,10-Jun-2026 04:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Roorkee||MGCC Division-3, Amroha",01/EE2026-27,2026_UPIDC_1151892_13,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,E.E,MGCCD-3 Amroha,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6170805,M/S SHIV KUMAR CONTRACTOR,05-Jun-2026 11:29 AM,Rejected-Finance,L2,02-Jul-2026 04:46 PM,,,,,AOC,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
