Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Documents,1.0,SBI Bank,Recoupment of Nose Portion of Launching apron at Dampner No 6 Near km 18.700 at P.D.T.Marginal Embankment in District Shrawasti. (Lot-28),Recoupment of Nose Portion of Launching apron at Dampner No 6 Near km 18.700 at P.D.T.Marginal Embankment in District Shrawasti. (Lot-28),Please refer Tender documents. ,NA ,"17,98,000",Civil Works,NA ,Tender,90.0,25.0,Bhinga,271831.0,NA ,NA ,NA ,Flood Division Shrawasti,No ,No,Executive Engineer,Flood Division Shrawasti,"36,000",Yes,fixed,,Nil,Nil,"2,354",Nil,Nil,No,14-May-2026 11:00 AM,20-May-2026 03:30 PM,14-May-2026 11:00 AM,20-May-2026 02:00 PM,NA ,NA ,14-May-2026 11:00 AM,20-May-2026 02:00 PM,03-Jun-2026 05:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",01/EE/2026-27,2026_UPIDC_1144176_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Technical Evaluation,Akhilesh kumar Gautam,01-Jun-2026 08:00 PM,technical_2149101.pdf,Akhilesh Kumar Gautam,Internal,Vikash Siromani Singh,Akhilesh kumar Gautam,13-Jul-2026 04:40 PM,finsummary_2149101.pdf (683.80 KB),Finance,FINANCIAL EVALUATION,Akhilesh kumar Gautam,13-Jul-2026 04:38 PM,finance_2149101.pdf,BOQ Comparative Chart,Akhilesh Kumar Gautam,Internal,Vikash Shiromani Singh,Akhilesh kumar Gautam,01-Jun-2026 08:03 PM,03-Jun-2026 05:00 PM,techsummary_2149101.pdf (764.90 KB),13-Jul-2026,"INR 36,000",25.0,Akhilesh kumar Gautam,13-Jul-2026 04:43 PM,Lot28.pdf (479.00 KB),Due To L1,1,6121868,M/S SANTOSH KUMAR CONTRECTOR AND GENRERAL,20-May-2026 01:50 PM,Rejected-Technical,Disqualified,01-Jun-2026 08:03 PM,1.0,6130137.0,M/S SHRI BALA JI CONSTRUCTION,INR,"36,000","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",2026_UPIDC_1144176_2,01/EE/2026-27,Recoupment of Nose Portion of Launching apron at Dampner No 6 Near km 18.700 at P.D.T.Marginal Embankment in District Shrawasti. (Lot-28),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6130137,M/S SHRI BALA JI CONSTRUCTION,20-May-2026 10:39 AM,Accepted-AOC,Due To L1,13-Jul-2026 04:43 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6130504,M/S VEDANT CONSTRUCTION,20-May-2026 11:49 AM,Rejected-Finance,Due To L2,13-Jul-2026 04:40 PM,,,,,,,,,,AOC
