Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1149106_1,40/UPPCL/GM-7/E-TENDER/2026-27 Dated-08.05.2026,Construction of Pacca Garth for Ramlila Maidan at Vill- Behata Mudiya Vidhan Sabha Sawayajpur District- Hardoi (U.P.),1.0,6136985.0,M/S S P CONSTRUCTION,INR,"7,718,932.77",1,6136693,M/S AADISHAKTI ENTERPRISES,22-May-2026 09:56 PM,Rejected-AOC,Accepted,03-Jul-2026 12:09 PM,03-Jul-2026,"INR 7,718,932.77",120.0,RAKESH VERMA,03-Jul-2026 12:09 PM,AOC40.pdf (755.00 KB),Enclosed,"General Manager, Zone-7, Lucknow",Internal,"Project Manager, Unit-14, Lucknow, Project Manager, Unit-8, Lucknow, Accountant, Unit-8, Lucknow",RAKESH VERMA,03-Jul-2026 12:03 PM,finsummary_2151040.pdf (2270.33 KB),Technical,Enclosed,RAKESH VERMA,04-Jun-2026 08:40 PM,technical_2151040.pdf,"General Manager, Zone-7, Lucknow",Internal,"Project Manager, Unit-14, Lucknow, Project Manager, Unit-8, Lucknow, Accountant, Unit-8, Lucknow.",RAKESH VERMA,04-Jun-2026 08:48 PM,05-Jun-2026 04:00 PM,techsummary_2151040.pdf (2270.33 KB),Finance,Enclosed,RAKESH VERMA,03-Jul-2026 11:57 AM,finance_2151040.pdf,BOQ Comparative Chart,AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,40/UPPCL/GM-7/E-TENDER/2026-27 Dated-08.05.2026,2026_UPPRC_1149106_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,1.0,SBI Bank,Construction of Pacca Garth for Ramlila Maidan at Vill- Behata Mudiya Vidhan Sabha Sawayajpur District- Hardoi (U.P.),Construction of Pacca Garth for Ramlila Maidan at Vill- Behata Mudiya Vidhan Sabha Sawayajpur District- Hardoi (U.P.),Please refer Tender documents. ,NA ,"77,62,000",Civil Works - Buildings,NA ,Tender,90.0,120.0,Sawayajpur District- Hardoi (U.P.),241123.0,NA ,NA ,NA ,Lucknow,No ,No,16-May-2026 12:00 PM,23-May-2026 04:00 PM,16-May-2026 12:00 PM,23-May-2026 02:00 PM,NA ,NA ,16-May-2026 12:00 PM,23-May-2026 02:00 PM,05-Jun-2026 04:00 PM,"1,55,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,BIDDOC,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.",AOC
,,,,,,,,,2,6136985,M/S S P CONSTRUCTION,23-May-2026 01:37 PM,Accepted-AOC,Accepted,03-Jul-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,AOC
