EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"17,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender FEE EMD,856.0,Nil,Nil,No,Lot 44 gram sabha bahere ke new baheri masjid ke pas RO plant ka nirman kary,Lot 44 gram sabha bahere ke new baheri masjid ke pas RO plant ka nirman kary,Please refer Tender documents. ,NA ,"4,29,000",Civil Works,NA ,Tender,90.0,90.0,ballia,277001.0,NA ,NA ,NA ,EE RED DIV Ballia,No ,No,15-Jun-2026 09:00 AM,25-Jun-2026 12:00 PM,15-Jun-2026 09:00 AM,24-Jun-2026 12:00 PM,NA ,NA ,15-Jun-2026 09:00 AM,24-Jun-2026 12:00 PM,29-Jun-2026 11:00 AM,1.0,SBI Bank,EE RED DIV Ballia,EE RED DIV Ballia,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,546/EE/RED/25-05-2026,2026_REDUP_1160262_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC,Technical,2 bid,Ratnesh Kumar Gond,27-Jun-2026 11:39 AM,,EE,Internal,aedao,ROLI VISHVKARMA,10-Jul-2026 03:32 PM,finsummary_2174480.pdf (80.90 KB),Finance,2 bid,Ratnesh Kumar Gond,30-Jun-2026 12:40 PM,,BOQ Comparative Chart,EE,Internal,eedao,Ratnesh Kumar Gond,27-Jun-2026 01:23 PM,29-Jun-2026 11:00 AM,techsummary_2174480.pdf (80.92 KB),10-Jul-2026,"INR 429,433.03",90.0,ROLI VISHVKARMA,10-Jul-2026 03:34 PM,rispansiv546.pdf (81.00 KB),aoc,1.0,6212818.0,EKHALAK AHAMAD,INR,"429,433.03",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1160262_1,546/EE/RED/25-05-2026,Lot 44 gram sabha bahere ke new baheri masjid ke pas RO plant ka nirman kary,1.0,6212818.0,EKHALAK AHAMAD,23-Jun-2026 12:22 PM,Accepted-AOC,aoc,10-Jul-2026 03:34 PM,AOC
,,,,,,,,.pdf,other tecnical document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6212827.0,JYOTI SINGH,23-Jun-2026 12:28 PM,Rejected-Finance,second lowest,10-Jul-2026 03:32 PM,AOC
,,,,,,2.0,Finance,.xls,boq for rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
