EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"60,000",No,fixed,,Nil,Nil,23-May-2026 11:00 AM,28-May-2026 02:00 PM,23-May-2026 11:00 AM,28-May-2026 12:00 PM,NA ,NA ,23-May-2026 11:00 AM,28-May-2026 12:00 PM,11-Jun-2026 11:00 AM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,As per TD,854.0,Nil,Nil,No,EXECUTIVE ENGINEER,Office of EE MGCCD6 MEERUT,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",02/EE/2026-27,2026_UPIDC_1151862_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,02/EE/2026-27(LOT-3),02/EE/2026-27(LOT-3),Please refer Tender documents. ,NA ,"6,00,000",Civil Works,NA ,Tender,90.0,45.0,MORADABAD,244001.0,NA ,NA ,NA ,MEERUT,No ,No,AOC,Technical,02 Bidder submitted bid 02 Bidder Admitted,himanshu dharia,11-Jun-2026 08:38 AM,technical_2158758.pdf,Himanshu Dharia,Internal,SN UPENDRA ROHIT,himanshu dharia,16-Jul-2026 08:31 AM,finsummary_2158758.pdf (234.51 KB),Finance,02 Bidder Admitted,himanshu dharia,16-Jul-2026 08:27 AM,finance_2158758.pdf,BOQ Comparative Chart,Himanshu Dharia,Internal,SNUPENDRA,himanshu dharia,11-Jun-2026 08:54 AM,11-Jun-2026 11:00 AM,techsummary_2158758.pdf (234.57 KB),16-Jul-2026,"INR 484,638.8",45.0,himanshu dharia,16-Jul-2026 08:38 AM,DOS3.pdf (22.00 KB),L1,1.0,6147861.0,VK CONSTRUCTION,INR,"484,638.8","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",2026_UPIDC_1151862_3,02/EE/2026-27,02/EE/2026-27(LOT-3),1,6147116,Kedar Traders,28-May-2026 11:38 AM,Rejected-Finance,L2,16-Jul-2026 08:31 AM,AOC
,,,,,,,,,,,,,,,,,2,Finance,.xls,As per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6147861,VK CONSTRUCTION,28-May-2026 11:35 AM,Accepted-AOC,L1,16-Jul-2026 08:38 AM,AOC
