Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
08-Jun-2026,"INR 282,490.62",20.0,NAVNEET KUMAR,03-Jul-2026 11:10 AM,Nert.pdf (485.00 KB),AOC,1,6145405,JANGE SINGH THEKEDAR,27-May-2026 02:11 PM,Accepted-AOC,L1,03-Jul-2026 11:10 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||EE SSK Division-28 Haidergarh",2026_UPIDC_1150480_4,01/EE/2026-27,AS PER TENDER NOTICE-01 LOT-04,1.0,6145405.0,JANGE SINGH THEKEDAR,INR,"282,490.62",Finance,Summary Uploaded,NAVNEET KUMAR,01-Jun-2026 06:03 PM,finance_2154456.pdf,BOQ Comparative Chart,Executive Engineer,Internal,Executive Engineer,NAVNEET KUMAR,01-Jun-2026 01:29 PM,01-Jun-2026 03:00 PM,techsummary_2154456.pdf (496.26 KB),Technical,Summary Uploaded,NAVNEET KUMAR,01-Jun-2026 01:26 PM,technical_2154456.pdf,EXECUTIVE ENGINEER,Internal,EXECUTIVE ENGINEER,NAVNEET KUMAR,01-Jun-2026 06:07 PM,finsummary_2154456.pdf (223.46 KB),AOC,1.0,SBI Bank,"9,100",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,767.0,Nil,Nil,No,AS PER TENDER NOTICE-01 LOT-04,AS PER TENDER NOTICE-01 LOT-04,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,20.0,Haidargarh,225124.0,NA ,NA ,NA ,Haidargarh,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||EE SSK Division-28 Haidergarh",01/EE/2026-27,2026_UPIDC_1150480_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,21-May-2026 11:00 AM,29-May-2026 03:00 PM,21-May-2026 11:00 AM,29-May-2026 01:00 PM,NA ,NA ,21-May-2026 11:00 AM,29-May-2026 01:00 PM,01-Jun-2026 03:00 PM,Executive Engineer,"Executive Engineer, Sharda Sahayak Division-28, Haidergarh, Barabanki.",AOC
,,,,,,,2,6136112,M/S ASHISH KUMAR,28-May-2026 09:53 PM,Rejected-Finance,L5,01-Jun-2026 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6150493,M/S Kamlesh Kumar Singh,29-May-2026 01:00 AM,Rejected-Finance,L2,01-Jun-2026 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,6146607,M/s Pradeep Kumar Singh,28-May-2026 06:17 PM,Rejected-Finance,L3,01-Jun-2026 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,6149370,M/S RAKESH KUMAR SINGH THEKEDAR,28-May-2026 09:32 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Jun-2026 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,6,6133523,M/S SINGH CONSTRUCTION,26-May-2026 05:24 PM,Rejected-Finance,L4,01-Jun-2026 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
