S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,6169019,INDRAKIRTI SHARAN AGRAWAL,06-Jun-2026 08:34 AM,Rejected-Finance,r,22-Jul-2026 08:29 AM,1.0,6172462.0,KRISHNA CHANDRA DWIVEDI CONTRACTOR,INR,"4,566,936.2",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,2026_REDUP_1155872_5,24/RED/Tender/File No/Bond Clerk/2026-27Dt.07.04.26,Vikas Khand Mehdawal me samda pratapur marg se samda gaon hote huye samda loharsan marg tak nav nirman karya,22-Jul-2026,"INR 4,566,936.2",180.0,MuneshKumar Lodhi,22-Jul-2026 08:31 AM,5p.pdf (391.00 KB),a,Er. Munesh Kumar Lodhi,Internal,se,MuneshKumar Lodhi,26-Jun-2026 02:03 PM,03-Jul-2026 12:00 PM,techsummary_2165405.pdf (118.33 KB),Finance,c,MuneshKumar Lodhi,03-Jul-2026 04:52 PM,,BOQ Comparative Chart,ER MUNESH KUMAR LO0DHI,Internal,se,MuneshKumar Lodhi,22-Jul-2026 08:29 AM,finsummary_2165405.pdf (391.38 KB),Technical,c,MuneshKumar Lodhi,08-Jun-2026 05:19 PM,,AOC,Vikas Khand Mehdawal me samda pratapur marg se samda gaon hote huye samda loharsan marg tak nav nirman karya,Vikas Khand Mehdawal me samda pratapur marg se samda gaon hote huye samda loharsan marg tak nav nirman karya,AS PER SBD ,NA ,"44,62,000",Civil Works,NA ,Tender,90.0,180.0,WORKS,272001.0,NA ,NA ,NA ,O/O SE RED BASTI,No ,No,1.0,SBI Bank,"2,714",Nil,Nil,No,"89,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,TECHNICAL,SE RED BASTI,O/O SE RED BASTI,01-Jun-2026 12:00 PM,08-Jun-2026 03:30 PM,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,01-Jun-2026 12:00 PM ,06-Jun-2026 12:00 PM ,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,03-Jul-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,24/RED/Tender/File No/Bond Clerk/2026-27Dt.07.04.26,2026_REDUP_1155872_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
2,6172462,KRISHNA CHANDRA DWIVEDI CONTRACTOR,06-Jun-2026 07:03 AM,Accepted-AOC,a,22-Jul-2026 08:31 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCE,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
