Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Construction of 250 M deep 200 x 150 mm dia Tubewell Assy Size by DC Rig Machine SITC of Pumping Plant and Construction of Pump House Rising Main Others Civil Works at Jal Nigam Awasiya Colony Premises Indira Nagar District Lucknow,Construction of 250 M deep 200 x 150 mm dia Tubewell Assy Size by DC Rig Machine SITC of Pumping Plant and Construction of Pump House Rising Main Others Civil Works at Jal Nigam Awasiya Colony Premises Indira Nagar District Lucknow,Please refer Tender documents. ,NA ,"36,70,000",Construction Works,NA ,Tender,120.0,90.0,Jal Nigam Colony Indira Nagar Lucknow,226016.0,NA ,NA ,NA ,Ayodhya,No ,No,22-Apr-2026 10:00 AM,08-May-2026 02:00 PM,22-Apr-2026 10:00 AM,07-May-2026 05:00 PM,NA ,NA ,22-Apr-2026 10:00 AM,07-May-2026 05:00 PM,21-May-2026 01:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,"73,400",No,fixed,,Executive Engineer 13th Division EM UP Jal Nigam,Lucknow,1.0,RTGS - RTGS Payment,Superitending Engineer,"Circle Office (E/M),U.P.Jal Nigam (Rural),Ayodhya",UP Jal Nigam Gramin (HQ) Lucknow||Chief Engineer Lucknow Zone||SE Circle Office E/M Ayodhya||EE Division Office (E/M) Lucknow,444/M-21/04 Dated.09/04/2026,2026_UPJNG_1140111_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Offline,No,No,No,1.0,Date Extension of Submission,Date,,"3,540",Executive Engineer 13th Division EM UP Jal Nigam,LUCKNOW,No,AOC,SE Shriram Gupta,Internal,EE SYED MOHD MAAZ EE SYED MOHD SHABAZ AE SANDEEP KUMAR YADAV DA SHADAB RIZVI,SANDEEP KUMAR YADAV,02-Jun-2026 04:45 PM,finsummary_2129036.pdf (491.14 KB),Technical,4 No.Bids admitted.,SHRIRAM GUPTA,08-May-2026 06:02 PM,technical_2129036.pdf,SE Shriram Gupta,Internal,EE Sayed Mohd Shabaz EE Sayed Mohd Asjad AE Sandeep Kumar Yadav DA Shadab Rizvi,SANDEEP KUMAR YADAV,20-May-2026 02:12 PM,21-May-2026 01:00 PM,techsummary_2129036.pdf (513.88 KB),Finance,Financial bid opened,SHRIRAM GUPTA,21-May-2026 02:53 PM,finance_2129036.pdf,BOQ Comparative Chart,1,6075605,International Enviro tech,01-May-2026 01:08 PM,Rejected-AOC,Rejected due to second lowest,20-Jul-2026 05:40 PM,UP Jal Nigam Gramin (HQ) Lucknow||Chief Engineer Lucknow Zone||SE Circle Office E/M Ayodhya||EE Division Office (E/M) Lucknow,2026_UPJNG_1140111_1,444/M-21/04 Dated.09/04/2026,Construction of 250 M deep 200 x 150 mm dia Tubewell Assy Size by DC Rig Machine SITC of Pumping Plant and Construction of Pump House Rising Main Others Civil Works at Jal Nigam Awasiya Colony Premises Indira Nagar District Lucknow,1.0,6096149.0,R S ENGINEERS SALES AND SERVICES,INR,"2,977,649",09-Jun-2026,"INR 2,977,649",90.0,SANDEEP KUMAR YADAV,20-Jul-2026 05:40 PM,order.pdf (4071.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6096460,MAURYA ENTERPRISES,07-May-2026 03:56 PM,Rejected-Technical,Rejected,20-May-2026 02:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6096149,R S ENGINEERS SALES AND SERVICES,07-May-2026 04:53 PM,Accepted-AOC,Accepted due to first lowest,20-Jul-2026 05:40 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6096646,SWAJAL CONSTRUCTION,07-May-2026 04:51 PM,Rejected-Technical,Rejected,20-May-2026 02:12 PM,,,,,,,,,,,,,,,,,AOC
