Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,500",Nil,Nil,No,19-May-2026 09:00 AM,26-May-2026 02:00 PM,19-May-2026 09:00 AM,25-May-2026 05:00 PM,NA ,NA ,19-May-2026 09:00 AM,25-May-2026 05:00 PM,20-Jun-2026 01:00 PM,Construction of Interlocking road at gram panchyat Judapur Bauhar me Jhalhatiya santos shukla house Dahiyava road,Construction of Interlocking road at gram panchyat Judapur Bauhar me Jhalhatiya santos shukla house Dahiyava road,Construction of Interlocking road at gram panchyat Judapur Bauhar me Jhalhatiya santos shukla house Dahiyava road ,NA ,"29,62,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 30 date 06-04-2026,2026_REDUP_1150353_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"60,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,pdf,eeredallahabad,eeredallahabad,AOC,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,29-Jul-2026 05:32 PM,finsummary_2153880.pdf (532.78 KB),Technical,d,Satyaprakash Mishra,27-May-2026 12:45 PM,,Er SP Mishra,Internal,,Satyaprakash Mishra,16-Jun-2026 08:05 PM,20-Jun-2026 01:00 PM,techsummary_2153880.pdf (467.64 KB),Finance,d,Satyaprakash Mishra,29-Jul-2026 05:16 PM,,BOQ Comparative Chart,1.0,6130763.0,CHANDRA PRAKASH MISHRA,INR,"2,929,583.2",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1150353_2,Notice No. 30 date 06-04-2026,Construction of Interlocking road at gram panchyat Judapur Bauhar me Jhalhatiya santos shukla house Dahiyava road,1,6130763,CHANDRA PRAKASH MISHRA,23-May-2026 07:13 PM,Accepted-AOC,accepted,31-Jul-2026 07:33 PM,31-Jul-2026,"INR 2,929,583.2",90.0,Satyaprakash Mishra,31-Jul-2026 07:32 PM,judapur.pdf (615.00 KB),AWARD OF CONTRACT,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6130792,M/S RAJIV SINGH,23-May-2026 07:50 PM,Rejected-Finance,Higher,29-Jul-2026 05:32 PM,,,,,,,,AOC
