Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Construction and Design Services UP Jal Nigam||C.G.M. (II) Noida||G.M. (09) Noida||Unit-17 Mathura,635/M-14/156 DATED 20-06-2026,2026_UPCDS_1162715_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Offline,No,No,No,DEVELOPMENT OF GHAT ON THE YAMUNA RIVER AND CONSTRUCTION OF EMBANKMENT AND NATURE WALK NEAR NEEM BAWDI AT DISTT. MATHURA (U.P.),AS PER NIT,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,120.0,730.0,"NEEM BAWDI, MATHURA",281001.0,NA ,NA ,NA ,MATHURA,No ,No,"19,01,000",No,fixed,,AS PER NIT,AS PER NIT,"23,600",AS PER NIT,AS PER NIT,No,1.0,Fee/PreQual/Technical,.pdf,Scanned Copies of Tender Fees and EMD Fees,22-Jun-2026 10:00 AM,30-Jun-2026 02:00 PM,22-Jun-2026 10:00 AM,29-Jun-2026 05:00 PM,NA ,NA ,22-Jun-2026 12:00 PM,29-Jun-2026 05:00 PM,13-Jul-2026 12:00 PM,1.0,RTGS - RTGS Payment,PROJECT MANAGER,"Unit-17, C. and D.S., UP Jal Nigam (Urban), Krishna Nagar, Mathura 281004",AOC,CHIEF GENERAL MANAGER,Internal,"GENERAL MANAGER(N-11), GENERAL MANAGER (TECH), GENERAL MANAGER (NODAL) and FINANCE OFFICER",KAPIL M. Singh,09-Jul-2026 12:10 PM,13-Jul-2026 12:00 PM,techsummary_2179426.pdf (615.47 KB),Finance,"OUT OF 03 BIDDERS RATES QUOTED BY M/S JAGDEEP SINGH and COMPANY, LUCKNOW IS L1",KAPIL M. Singh,13-Jul-2026 12:45 PM,finance_2179426.pdf,BOQ Comparative Chart,CHIEF GENERAL MANAGER (IV),Internal,"GENERAL MANAGER(N-11), GENERAL MANAGER (TECH), GENERAL MANAGER (NODAL) and FINANCE OFFICER",KAPIL M. Singh,28-Jul-2026 05:18 PM,finsummary_2179426.pdf (800.80 KB),Technical,03 BIDDERS PARTICIPATED IN THIS BID. RESULT OF TECHNICAL EVALUATION WILL BE UPLOADED LATER ON.,KAPIL M. Singh,30-Jun-2026 03:29 PM,technical_2179426.pdf,1.0,6221592.0,M/S AMIT CONSTRUCTION,28-Jun-2026 05:18 PM,Rejected-Finance,Bid Rank is L-3,28-Jul-2026 05:18 PM,1.0,6222046.0,M/S JAGDEEP SINGH and COMPANY,INR,"189,144,000",Construction and Design Services UP Jal Nigam||C.G.M. (II) Noida||G.M. (09) Noida||Unit-17 Mathura,2026_UPCDS_1162715_1,635/M-14/156 DATED 20-06-2026,DEVELOPMENT OF GHAT ON THE YAMUNA RIVER AND CONSTRUCTION OF EMBANKMENT AND NATURE WALK NEAR NEEM BAWDI AT DISTT. MATHURA (U.P.),28-Jul-2026,"INR 189,144,000",730.0,KAPIL M. Singh,28-Jul-2026 05:33 PM,545LOANeembadiNatureWalk.pdf (801.00 KB),CONTRACT AWARDED TO M/s Jagdeep Singh and Company Lucknow DUE TO LOWEST (L1) RATE.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Documents for Technical Evaluation in Proper Format,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6222046.0,M/S JAGDEEP SINGH and COMPANY,28-Jun-2026 05:35 PM,Accepted-AOC,Bid Rank is L-1,28-Jul-2026 05:33 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Capability Statement,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6223243.0,SAKSHI BUILDERS,29-Jun-2026 12:58 PM,Rejected-Finance,Bid Rank is L-2,28-Jul-2026 05:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Document,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
