Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
EE DEVENDRA KUMAR SAHAI,Internal,1 EE DEVENDRA KUMAR SAHAI 2 EE SUNIL KUMAR BHASKAR 3 EE VISHAL PORVAL,Devendra Kumar Sahai,26-May-2026 09:22 PM,29-May-2026 11:00 AM,techsummary_2146280.pdf (1275.83 KB),Technical,02 BID ADMITTED,Devendra Kumar Sahai,18-May-2026 05:33 PM,technical_2146280.pdf,02-Jun-2026,"INR 195,589.21",15.0,Devendra Kumar Sahai,31-Jul-2026 09:41 AM,07MamtaKashyap.pdf (467.00 KB),Lot No.11(Clearance Of Singhapur Seepage Drain From Km 0.000 To Km 5.900 For The Year 2026-2027),1,6122525,M/s LUCENT ENGINEERS,17-May-2026 05:50 PM,Rejected-Finance,L2,29-May-2026 08:13 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",2026_UPIDC_1146061_11,NIT No. 01/EE/2026-27 dt.02.05.2026,Clearance Of Singhapur Seepage Drain From Km 0.000 To Km 5.900 For The Year 2026-2027,Finance,02 BID ADMITTED,Devendra Kumar Sahai,29-May-2026 01:24 PM,finance_2146280.pdf,BOQ Comparative Chart,EE DEVENDRA KUMAR SAHAI,Internal,1 EE DEVENDRA KUMAR SAHAI 2 EE SUNIL KUMAR BHASKAR 3 EE VISHAL PORVAL,Devendra Kumar Sahai,29-May-2026 08:13 PM,finsummary_2146280.pdf (980.30 KB),1.0,6123481.0,M/S MAMTA KASHYAP CONTRACTORS,INR,"195,589.21",AOC,1.0,SBI Bank,"6,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical Bid,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",NIT No. 01/EE/2026-27 dt.02.05.2026,2026_UPIDC_1146061_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Clearance Of Singhapur Seepage Drain From Km 0.000 To Km 5.900 For The Year 2026-2027,AOC,,12-May-2026 10:00 AM,18-May-2026 11:00 AM,12-May-2026 10:00 AM,18-May-2026 10:00 AM,NA ,NA ,12-May-2026 10:00 AM,18-May-2026 10:00 AM,29-May-2026 11:00 AM,677.0,Nil,Nil,No,Executive Engineer NWMP S.C. Div. Shahjahanpur,Office of the EE NWMP S.C. Div. Shahjahanpur,Clearance Of Singhapur Seepage Drain From Km 0.000 To Km 5.900 For The Year 2026-2027,Clearance Of Singhapur Seepage Drain From Km 0.000 To Km 5.900 For The Year 2026-2027,Please refer Tender documents. ,NA ,"2,60,000",Civil Works - Others,Drain Clearance Work ,Tender,90.0,15.0,Shahjahanpur,242001.0,NA ,NA ,NA ,Office of the EE NWMP S.C. Div. Shahjahanpur,No ,No,AOC
,,,,,,,,,,,,,,,,,,,2,6123481,M/S MAMTA KASHYAP CONTRACTORS,18-May-2026 08:57 AM,Accepted-AOC,1st Lowest,31-Jul-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
