Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
02-Jul-2026,"INR 970,599",120.0,Rajesh Chaudhary,22-Jul-2026 03:52 PM,panariaoc.pdf (1233.00 KB),The work is awarded to M/s Arvind Kumar,1,6132032,ARVIND KUMAR,20-May-2026 06:24 PM,Accepted-AOC,firm quoted lowest rate,16-Aug-2026 01:30 AM,1.0,6132032.0,ARVIND KUMAR,INR,"970,599",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,2026_SCIDC_1148645_1,21/EE/ET/LTP/2026-27,VIDHAYAK NIDHI 2025-26 KE ANTARGATBLOCK JAKHORA KE GRAM PANARI ME KRAY VIKRAY KHAAD GODAM KE PAS ME SARVAJANIK STHAN PAR RENBASERA KA NIRMAN KARYA,Technical,Two bids were found in order and all tender documents were found to be complete.,Rajesh Chaudhary,17-Jun-2026 05:53 PM,technical_2150208.pdf,EE,Internal,Asstt Acctt,Rajesh Chaudhary,01-Jul-2026 07:29 PM,finsummary_2150208.pdf (1165.89 KB),Finance,Financial Summary,Rajesh Chaudhary,01-Jul-2026 07:26 PM,finance_2150208.pdf,BOQ Comparative Chart,RAJESH CHAUDHARY,Internal,"EXECUTIVE ENGINEER, ASSISTANT ACCOUNTANT",Rajesh Chaudhary,17-Jun-2026 06:00 PM,18-Jun-2026 10:00 AM,techsummary_2150208.pdf (735.33 KB),AOC,EXECUTIVE ENGINEER,up state construction and infrastructure development corporation ltd. Lalitpur near DPRO office,"1,062",EXECUTIVE ENGINEER UP SCIDCO LTD.,LALITPUR,No,15-May-2026 12:00 PM,22-May-2026 03:30 PM,15-May-2026 12:00 PM,22-May-2026 03:00 PM,NA ,NA ,15-May-2026 12:00 PM,22-May-2026 03:00 PM,18-Jun-2026 10:00 AM,"19,500",No,fixed,,EXECUTIVE ENGINEER UP SCIDCO LTD.,LALITPUR,1,Fee/PreQual/Technical,.pdf,TECHNICAL/DOCUMENT/FEE/EMD,1.0,RTGS - RTGS Payment,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,21/EE/ET/LTP/2026-27,2026_SCIDC_1148645_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,VIDHAYAK NIDHI 2025-26 KE ANTARGATBLOCK JAKHORA KE GRAM PANARI ME KRAY VIKRAY KHAAD GODAM KE PAS ME SARVAJANIK STHAN PAR RENBASERA KA NIRMAN KARYA,VIDHAYAK NIDHI 2025-26 KE ANTARGATBLOCK JAKHORA KE GRAM PANARI ME KRAY VIKRAY KHAAD GODAM KE PAS ME SARVAJANIK STHAN PAR RENBASERA KA NIRMAN KARYA,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,120.0,village panari,284124.0,NA ,NA ,NA ,LALITPUR,No ,No,AOC
,,,,,,,2,6131717,M/s Tej Singh,20-May-2026 07:37 PM,Rejected-Finance,High Rate,01-Jul-2026 07:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
