EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"60,000",No,fixed,,Nil,Nil,Construction of road at Aanapur marg to Bhagwanpur pal Basti tak,Construction of road at Aanapur marg to Bhagwanpur pal Basti tak,Please refer Tender documents. ,NA ,"29,95,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 30 date 06-04-2026,2026_REDUP_1150353_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,eeredallahabad,eeredallahabad,"2,500",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,pdf,18-May-2026 06:55 PM,26-May-2026 02:00 PM,18-May-2026 06:55 PM,25-May-2026 05:00 PM,NA ,NA ,18-May-2026 06:55 PM,25-May-2026 05:00 PM,20-Jun-2026 01:00 PM,AOC,Technical,d,Satyaprakash Mishra,27-May-2026 12:23 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,29-Jul-2026 05:41 PM,finsummary_2153857.pdf (484.71 KB),Finance,d,Satyaprakash Mishra,29-Jul-2026 05:18 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,,Satyaprakash Mishra,16-Jun-2026 08:07 PM,20-Jun-2026 01:00 PM,techsummary_2153857.pdf (467.64 KB),31-Jul-2026,"INR 2,962,091.56",90.0,Satyaprakash Mishra,31-Jul-2026 12:36 PM,Aanapur.pdf (537.00 KB),AWARD OF CONTRACT,1.0,6130766.0,CHANDRA PRAKASH MISHRA,INR,"2,962,091.56",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1150353_1,Notice No. 30 date 06-04-2026,Construction of road at Aanapur marg to Bhagwanpur pal Basti tak,1,6130766,CHANDRA PRAKASH MISHRA,23-May-2026 07:11 PM,Accepted-AOC,accepted,31-Jul-2026 12:36 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6130793,M/S RAJIV SINGH,23-May-2026 07:48 PM,Rejected-Finance,Higher,29-Jul-2026 05:41 PM,AOC
