S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,SE red meerut,suraj kund road meerut,"2,714",Nil,Nil,No,Julheda me sandeep tyagi ke makaan se umesh master ji ke makaan tak CC nirmaan karya,Julheda me sandeep tyagi ke makaan se umesh master ji ke makaan tak CC nirmaan karya,Please refer Tender documents. ,NA ,"43,33,000",Civil Works,NA ,Tender,90.0,180.0,MEERUT,250002.0,SE office ,suraj kund road meerut ,15-May-2026 12:00 PM ,EE RED MEERUT,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,17 / SE / RED/ Tavrit/ Tender / 2026-27 / dt.- 04-04-2026,2026_REDUP_1147478_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,14-May-2026 11:00 AM,21-May-2026 12:30 PM,14-May-2026 11:00 AM,20-May-2026 04:00 PM,NA ,NA ,14-May-2026 11:00 AM,20-May-2026 04:00 PM,08-Jun-2026 12:30 PM,1,Fee/PreQual/Technical,.pdf,documents,"87,000",No,fixed,,Nil,Nil,AOC,Technical,tech bid open,UDAY SHANKAR,21-May-2026 02:48 PM,technical_2147416.pdf,EE RED MEERUT DIVISION,Internal,,UDAY SHANKAR,20-Jul-2026 04:04 PM,finsummary_2147416.pdf (170.55 KB),Finance,financial bid open,UDAY SHANKAR,08-Jun-2026 02:09 PM,,BOQ Comparative Chart,SE RED MEERUT,Internal,SE RED MEERUT EE RED MEERUT EE RED HAPUR DAO RED MEERUT,UDAY SHANKAR,02-Jun-2026 10:57 PM,08-Jun-2026 12:30 PM,techsummary_2147416.pdf (244.59 KB),20-Jul-2026,"INR 5,100,846.24",180.0,UDAY SHANKAR,20-Jul-2026 04:06 PM,jul1.pdf (171.00 KB),1.0,6131343.0,M/s PAWANSHREE CONTRACTORS,INR,"5,100,846.24",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1147478_1,17 / SE / RED/ Tavrit/ Tender / 2026-27 / dt.- 04-04-2026,Julheda me sandeep tyagi ke makaan se umesh master ji ke makaan tak CC nirmaan karya,1,6131343,M/s PAWANSHREE CONTRACTORS,20-May-2026 02:44 PM,Accepted-AOC,low Rate,20-Jul-2026 04:06 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6130606,SINGHAL ENTERPRISES,20-May-2026 02:53 PM,Rejected-Finance,high rate,20-Jul-2026 04:04 PM,AOC
