Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
02-Jul-2026 09:00 AM,07-Jul-2026 02:00 PM,02-Jul-2026 09:00 AM,07-Jul-2026 01:00 PM,NA ,NA ,02-Jul-2026 09:00 AM,07-Jul-2026 01:00 PM,08-Jul-2026 05:10 PM,"1,062",EE UPSCIDCO,Pilibhit,No,Construction of C.C. Road work at Vill. Khananka Uchsiya in Ram Prasad Kashyap House to Dippti Singh House (Vidhayak Nidhi),Construction of C.C. Road work at Vill. Khananka Uchsiya in Ram Prasad Kashyap House to Dippti Singh House (Vidhayak Nidhi),Construction of C.C. Road work at Vill. Khananka Uchsiya in Ram Prasad Kashyap House to Dippti Singh House (Vidhayak Nidhi) ,NA ,"5,15,029",Civil Works - Roads,Construction of C.C. Road work at Vill. Khananka ,Tender,90.0,60.0,Pilibhit,262001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,310-1/E.E. BLY/E-Tender/PBT/2026-27 Dt. 18.06.2026,2026_SCIDC_1161673_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,"10,400",No,fixed,,EE UPSCIDCO,Pilibhit,1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ",Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",AOC,Vinod Kumar Kardam,Internal,"Vinod Kumar Kardam, Bhaskar Mishra",Vinod Kumar Kardam,09-Jul-2026 12:05 PM,finsummary_2186137.pdf (119.98 KB),Technical,Technical Bid Opening Summary,Bhaskar Mishra,08-Jul-2026 04:53 PM,technical_2186137.pdf,Vinod Kumar Kardam,Internal,"Vinod Kumar Kardam, Bhaskar Mishra",Bhaskar Mishra,08-Jul-2026 05:05 PM,08-Jul-2026 05:10 PM,techsummary_2186137.pdf (298.09 KB),Finance,Financial Bid Opening Summary,Vinod Kumar Kardam,09-Jul-2026 11:32 AM,finance_2186137.pdf,BOQ Comparative Chart,1,6235916,M/s Bagesh And Sons,06-Jul-2026 10:49 PM,Accepted-AOC,Ist Lowest Rate,16-Jul-2026 01:19 PM,1.0,6235916.0,M/s Bagesh And Sons,INR,"514,719.98",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1161673_2,310-1/E.E. BLY/E-Tender/PBT/2026-27 Dt. 18.06.2026,Construction of C.C. Road work at Vill. Khananka Uchsiya in Ram Prasad Kashyap House to Dippti Singh House (Vidhayak Nidhi),14-Jul-2026,"INR 514,719.98",60.0,Vinod Kumar Kardam,16-Jul-2026 01:19 PM,LOI1.pdf (126.00 KB),Total Contract Value Rs. 514719.98,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6233463,Ramvati Contractor,05-Jul-2026 07:54 PM,Rejected-AOC,IInd Lowest Rate,16-Jul-2026 01:19 PM,,,,,,,,,,,,,,,,,AOC
