Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
22-Jul-2026,"INR 3,213,706",180.0,Nuzahat Parveen,27-Jul-2026 12:19 PM,SALEMPURRR_0001.pdf (250.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2026_REDUP_1162474_1,749/EE/RED/11-06-2026,Const. Of P.C. road from Jyoti Fatehjangpur road to Government Hospital Salempur Dist- Mainpuri.,1.0,6215257.0,m/s kamal mishra,INR,"3,213,706",1,6215257,m/s kamal mishra,25-Jun-2026 08:29 PM,Accepted-AOC,L-1,27-Jul-2026 12:19 PM,Technical,ALL BIDS RECIVED,Nuzahat Parveen,27-Jun-2026 12:58 PM,,E.E. Nuzhat Parveen,Internal,"A.E.RED, D.A.O.RED",Nuzahat Parveen,17-Jul-2026 02:11 PM,finsummary_2178847.pdf (293.18 KB),Finance,All bids admitted,MUKESH VERMA,09-Jul-2026 11:23 AM,,BOQ Comparative Chart,E.E.Nuzhat Parveen,Internal,"A.E.RED, D.A.O. RED",Nuzahat Parveen,30-Jun-2026 01:41 PM,04-Jul-2026 10:00 AM,techsummary_2178847.pdf (294.42 KB),AOC,854.0,Nil,Nil,No,20-Jun-2026 03:00 PM,26-Jun-2026 02:30 PM,20-Jun-2026 03:00 PM,26-Jun-2026 12:00 PM,NA ,NA ,20-Jun-2026 03:00 PM,26-Jun-2026 12:00 PM,04-Jul-2026 10:00 AM,"65,000",Yes,fixed,,Nil,Nil,Executive Engineer,Executive Engineer VIKAS BHAWAN RED OFFICE MAINPURI,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,749/EE/RED/11-06-2026,2026_REDUP_1162474_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,Const. Of P.C. road from Jyoti Fatehjangpur road to Government Hospital Salempur Dist- Mainpuri.,Const. Of P.C. road from Jyoti Fatehjangpur road to Government Hospital Salempur Dist- Mainpuri.,Please refer Tender documents. ,NA ,"32,15,332",Civil Works - Roads,NA ,Tender,90.0,180.0,MAINPURI,205001.0,NA ,NA ,NA ,VIKAS BHAWAN RED OFFICE MAINPURI,No ,No,1,Fee/PreQual/Technical,.pdf,Technical bid,AOC
,,,,,,,,,,,,,,,2,6217798,SHRI SHIVENDRA KUMAR,25-Jun-2026 08:40 PM,Rejected-Finance,L-2,17-Jul-2026 02:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial bid,AOC
