Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"5,900",Nil,Nil,No,"23,500",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical,Project Manager,T-96 Pallavpuram Phase II Meerut,1.0,SBI Bank,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-33 Meerut,07/PCL/PM-33/MRT/2026-27 Dt. 22.05.2026,2026_UPPRC_1152273_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,23-May-2026 09:00 AM,29-May-2026 03:00 PM,23-May-2026 09:00 AM,29-May-2026 02:00 PM,NA ,NA ,23-May-2026 09:30 AM,29-May-2026 02:00 PM,08-Jun-2026 05:35 PM,"Renovation and Mdn. works for NABL accreditation of center of excellence of SPS (plant pest diagnostic laboratory) for export promotion of plants and plant productions in consonance with WTO-SPS aggreements in college of agriculture at SVPUAT,",Renovation an Mdn. works for NABL accreditation of center of excellence of SPS (plant pest diagnostic laboratory) for export promotion of plants and plant productions in consonance with WTO-SPS aggreements in college of agriculture at SVPUAT,Please refer Tender documents. ,NA ,"11,65,967",Civil Works,NA ,Tender,90.0,120.0,Meerut,250110.0,NA ,NA ,NA ,Meerut,No ,No,AOC,Sachin Kumar Gautam,Internal,Tarun Chaturvedi,SACHIN KUMAR GAUTAM,09-Jun-2026 03:02 PM,finsummary_2158590.pdf (1041.13 KB),Technical,Technical,SACHIN KUMAR GAUTAM,08-Jun-2026 05:21 PM,technical_2158590.pdf,Sachin Kumar Gautam,Internal,Tarun Chaturvedi,SACHIN KUMAR GAUTAM,08-Jun-2026 05:25 PM,08-Jun-2026 05:35 PM,techsummary_2158590.pdf (1041.13 KB),Finance,Financial,SACHIN KUMAR GAUTAM,09-Jun-2026 02:57 PM,finance_2158590.pdf,BOQ Comparative Chart,1,6148332,GOPAL JI CONSTRUCTION,28-May-2026 11:49 AM,Accepted-AOC,Due to Quoted Lowest Price,31-Jul-2026 04:16 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-33 Meerut,2026_UPPRC_1152273_1,07/PCL/PM-33/MRT/2026-27 Dt. 22.05.2026,"Renovation and Mdn. works for NABL accreditation of center of excellence of SPS (plant pest diagnostic laboratory) for export promotion of plants and plant productions in consonance with WTO-SPS aggreements in college of agriculture at SVPUAT,",1.0,6148332.0,GOPAL JI CONSTRUCTION,INR,"957,878.355",17-Jul-2026,"INR 957,878.355",120.0,SACHIN KUMAR GAUTAM,31-Jul-2026 04:16 PM,NABL.pdf (403.00 KB),AOC,AOC
,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6145109,SHRI RADHEYKRISHNA CONSTRUCTION,28-May-2026 12:36 PM,Rejected-Finance,Due to Quoted Highest Price,09-Jun-2026 03:02 PM,,,,,,,,,,,,,,,,,AOC
