Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Renovation work of Blood Bank Unit in Affiliated Hospital for Autonomous State Medical College Auraiya District-Auraiya (U.P.),Renovation work of Blood Bank Unit in Affiliated Hospital for Autonomous State Medical College Auraiya District-Auraiya (U.P.),Please refer Tender documents. ,NA ,"66,12,000",Civil Works - Buildings,NA ,Tender,90.0,120.0,District-Auraiya (U.P.),206122.0,NA ,NA ,NA ,Lucknow,No ,No,20-Apr-2026 11:30 AM,27-Apr-2026 04:00 PM,20-Apr-2026 11:30 AM,27-Apr-2026 02:00 PM,NA ,NA ,20-Apr-2026 11:30 AM,27-Apr-2026 02:00 PM,07-May-2026 12:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,12/UPPCL/GM-7/E-TENDER/2026-27 Dated-10.04.2026,2026_UPPRC_1139372_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,BIDDOC,"1,22,000",No,fixed,,Nil,Nil,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.",AOC,Finance,Enclosed,RAKESH VERMA,03-Jul-2026 08:27 PM,finance_2127202.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"Project Manager, Unit-14, Lucknow, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,06-May-2026 07:49 PM,07-May-2026 12:00 PM,techsummary_2127202.pdf (2270.33 KB),Technical,Enclosed,RAKESH VERMA,06-May-2026 07:45 PM,technical_2127202.pdf,"General Manager, Zone-7, Lucknow",Internal,"Project Manager, Unit-8, Lucknow, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,03-Jul-2026 09:00 AM,finsummary_2127202.pdf (2270.33 KB),03-Jul-2026,"INR 6,548,659.44",120.0,RAKESH VERMA,03-Jul-2026 08:48 PM,AOC12.pdf (688.00 KB),Enclosed,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1139372_1,12/UPPCL/GM-7/E-TENDER/2026-27 Dated-10.04.2026,Renovation work of Blood Bank Unit in Affiliated Hospital for Autonomous State Medical College Auraiya District-Auraiya (U.P.),1.0,6064631.0,pitambra construction & suppliers,INR,"6,548,659.44",1,6070182,M/S KAMAKHYA KIRTI ENTERPRISES,26-Apr-2026 03:46 PM,Rejected-AOC,Accepted,03-Jul-2026 08:48 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6064631,pitambra construction & suppliers,27-Apr-2026 01:03 PM,Accepted-AOC,Accepted,03-Jul-2026 08:48 PM,AOC
