Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical,"88,000",No,fixed,,Nil,Nil,"2,354",Nil,Nil,No,12-Jun-2026 10:00 AM,06-Jul-2026 02:30 PM,12-Jun-2026 10:00 AM,06-Jul-2026 12:00 PM,NA ,NA ,12-Jun-2026 10:00 AM,06-Jul-2026 12:00 PM,10-Jul-2026 05:00 PM,SE RED Agra,Shashtripuram AGra,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,213/SE/RED/02-06-2026,2026_REDUP_1159839_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Date,Date,,1. Vikaskhand achnera ke runkta mein ke r school tak Marg ka navnirman karya,1. Vikaskhand achnera ke runkta mein ke r school tak Marg ka navnirman karya,Pls refer tender documents ,NA ,"43,78,000",Civil Works - Roads,NA ,Tender,90.0,120.0,AGRA,282002.0,NA ,NA ,NA ,Agra,No ,No,AOC,SE RED,Internal,,Dinesh Singh,10-Jul-2026 03:56 PM,10-Jul-2026 05:00 PM,techsummary_2173580.pdf (109.57 KB),Finance,Financial,Dinesh Singh,10-Jul-2026 06:04 PM,,BOQ Comparative Chart,SE RED,Internal,,Dinesh Singh,13-Jul-2026 01:52 PM,finsummary_2173580.pdf (60.74 KB),Technical,Technical,Dinesh Singh,06-Jul-2026 03:35 PM,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,2026_REDUP_1159839_1,213/SE/RED/02-06-2026,1. Vikaskhand achnera ke runkta mein ke r school tak Marg ka navnirman karya,1.0,6192728.0,M/S SUNIL CONSTRUCTION COMPANY,INR,"4,373,447.91",1,6202028,M/S LAVANAYA CONSTRUCTION,19-Jun-2026 01:42 PM,Rejected-Finance,L3,13-Jul-2026 01:52 PM,22-Jul-2026,"INR 4,373,447.91",120.0,Dinesh Singh,31-Jul-2026 02:14 PM,K_R_School.pdf (283.00 KB),AOC
2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6192728,M/S SUNIL CONSTRUCTION COMPANY,14-Jun-2026 12:37 PM,Accepted-AOC,AOC,31-Jul-2026 02:14 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6206514,Uttam Ventures,19-Jun-2026 05:53 PM,Rejected-Finance,L2,13-Jul-2026 01:52 PM,,,,,,,AOC
