S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,6160169.0,MS VIJAYENDRA SINGH,INR,"291,484.6","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",2026_UPIDC_1152642_8,01/EE/2026-27,CLEARANCE OF NARRETAL DRAIN FROM KM. 0.000 TO KM. 7.300,1,6160480,KALAYANI CONSTRUTION,02-Jun-2026 12:53 PM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 11:46 AM,07-Jul-2026,"INR 291,484.6",30.0,DINESH KUMAR TRIPATHI,07-Jul-2026 04:54 PM,ETF8.pdf (280.00 KB),AOC,Dinesh Kumar Tripathi,Internal,Birender Paswan,DINESH KUMAR TRIPATHI,04-Jun-2026 04:52 PM,04-Jun-2026 04:55 PM,techsummary_2160410.pdf (508.09 KB),Finance,ETF8,DINESH KUMAR TRIPATHI,16-Jun-2026 11:21 AM,,BOQ Comparative Chart,Dinesh Kumar Tripathi,Internal,Birender Paswan,DINESH KUMAR TRIPATHI,16-Jun-2026 11:46 AM,finsummary_2160410.pdf (280.11 KB),Technical,Bidsummary8,DINESH KUMAR TRIPATHI,04-Jun-2026 04:46 PM,technical_2160410.pdf,AOC,"69,000",No,fixed,,Nil,Nil,766.0,Nil,Nil,No,EE,Office EE Saryu Drainage Division-2 Siddharthnagar,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",01/EE/2026-27,2026_UPIDC_1152642_8,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,28-May-2026 10:00 AM,02-Jun-2026 03:00 PM,28-May-2026 10:00 AM,02-Jun-2026 01:00 PM,28-May-2026 10:00 AM ,02-Jun-2026 01:00 PM ,28-May-2026 10:00 AM,02-Jun-2026 01:00 PM,04-Jun-2026 04:55 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Document,CLEARANCE OF NARRETAL DRAIN FROM KM. 0.000 TO KM. 7.300,CLEARANCE OF NARRETAL DRAIN FROM KM. 0.000 TO KM. 7.300,Please refer Tender documents. ,NA ,"6,82,000",Civil Works,NA ,Tender,90.0,30.0,Gorakhpur,273408.0,NA ,NA ,NA ,Office EE Saryu Drainage Division-2 Siddharthnagar,No ,No,AOC
,,,,,,,,,2,6160913,M/S ARYA ENTERPRISES,02-Jun-2026 09:55 AM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6158916,M/S SHIV SHAKTI CONSTRUCTION COMPANY,01-Jun-2026 02:31 PM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6160169,MS VIJAYENDRA SINGH,02-Jun-2026 06:47 AM,Accepted-AOC,Due to Lowest Rate,07-Jul-2026 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
