EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"15,000",Yes,fixed,,Nil,Nil,Lot-15 maniar ke gram bahaliya pwd road se ralghir Yadav ke ghar ke tarafh cc,Lot-15 maniar ke gram bahaliya pwd road se ralghir Yadav ke ghar ke tarafh cc,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,BALLIA,277001.0,NA ,NA ,NA ,EE RED DIV BALLIA,No ,No,09-Jul-2026 09:00 AM,14-Jul-2026 12:30 PM,09-Jul-2026 09:00 AM,14-Jul-2026 12:00 PM,NA ,NA ,09-Jul-2026 09:00 AM,14-Jul-2026 12:00 PM,22-Jul-2026 10:00 AM,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,719/EE/RED/ DT-23-06-2026,2026_REDUP_1167847_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,856.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,sbd,EE RED DIV BALLIA,EE RED DIV BALLIA,AOC,ee,Internal,AEDAO,Ratnesh Kumar Gond,21-Jul-2026 02:02 PM,22-Jul-2026 10:00 AM,techsummary_2190190.pdf (45.74 KB),Finance,AEDAO,ROLI VISHVKARMA,22-Jul-2026 04:20 PM,finance_2190190.pdf,BOQ Comparative Chart,ee,Internal,AEDAO,Ratnesh Kumar Gond,31-Jul-2026 12:47 PM,finsummary_2190190.pdf (45.74 KB),Technical,AEDAO,ROLI VISHVKARMA,15-Jul-2026 07:11 PM,technical_2190190.pdf,1,6248130,DIWAN YADAV,11-Jul-2026 05:38 PM,Accepted-AOC,AOC,31-Jul-2026 12:54 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1167847_1,719/EE/RED/ DT-23-06-2026,Lot-15 maniar ke gram bahaliya pwd road se ralghir Yadav ke ghar ke tarafh cc,1.0,6248130.0,DIWAN YADAV,INR,"761,068.33",31-Jul-2026,"INR 761,068.33",90.0,Ratnesh Kumar Gond,31-Jul-2026 12:54 PM,RispansivNonRispansiv.pdf (46.00 KB),AEDAO,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6248156,MAA XONSTRUCTION AND SUPPLIERS,11-Jul-2026 05:59 PM,Rejected-Finance,AOC,31-Jul-2026 12:47 PM,,,,,,,,,,,,,,,,,AOC
