Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
22-Jun-2026,"INR 1,239,716.54",180.0,Rampal Rampal,08-Jul-2026 04:02 PM,AOCTVYSHERPUR.pdf (381.00 KB),AWARD OF CONTRACT,1,6149870,M.S. CONSTRUCTION,28-May-2026 09:37 PM,Accepted-AOC,L1,08-Jul-2026 04:02 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE MORADABAD,2026_REDUP_1146611_1,28/RED/NIT/2026-27 Dated 07.04.2026,"Construction work on the unfinished section of the drain from the transformer to Guddu shop, and from the Madhuwa Khalsa road to the Gagan River in Village Sherpur Etmadpur (Block Chhajlet).",1.0,6149870.0,M.S. CONSTRUCTION,INR,"1,239,716.54",Technical,Bid Opening Summary,Rampal Rampal,03-Jun-2026 04:31 PM,technical_2144398.pdf,Rampal,Internal,DAO RED MBD AND AE RED MBD,Rampal Rampal,15-Jun-2026 07:23 PM,finsummary_2144398.pdf (303.40 KB),Finance,Bid Opening Summary,Rampal Rampal,15-Jun-2026 07:09 PM,finance_2144398.pdf,BOQ Comparative Chart,Rampal,Internal,DAO RED MBD and AE RED MBD,Rampal Rampal,03-Jun-2026 04:42 PM,06-Jun-2026 12:30 PM,techsummary_2144398.pdf (2208.27 KB),AOC,"Construction work on the unfinished section of the drain from the transformer to Guddu shop, and from the Madhuwa Khalsa road to the Gagan River in Village Sherpur Etmadpur (Block Chhajlet).","Construction work on the unfinished section of the drain from the transformer to Guddu shop, and from the Madhuwa Khalsa road to the Gagan River in Village Sherpur Etmadpur (Block Chhajlet).",Please refer Tender documents. ,NA ,"14,67,000",Civil Works,NA ,Tender,90.0,180.0,Moradabad,244001.0,Moradabad ,Vikas Bhavan Moradabad ,12-May-2026 12:30 PM ,Vikas Bhavan Moradabad,No ,No,EE RED MBD,Vikas Bhavan Moradabad,08-May-2026 03:00 PM,29-May-2026 12:30 PM,08-May-2026 03:00 PM,29-May-2026 12:00 PM,NA ,NA ,08-May-2026 03:00 PM,29-May-2026 12:00 PM,06-Jun-2026 12:30 PM,1.0,SBI Bank,766.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical document,"30,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE MORADABAD,28/RED/NIT/2026-27 Dated 07.04.2026,2026_REDUP_1146611_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,6149904,SHRI SHAKTI CONSTRUCTION,28-May-2026 09:47 PM,Rejected-Finance,L2,15-Jun-2026 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
