Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,01-Jul-2026 12:39 PM,02-Jul-2026 01:00 PM,techsummary_2177925.pdf (764.50 KB),02-Jul-2026,"INR 1,915,915.19",90.0,Satyaprakash Mishra,02-Jul-2026 09:40 PM,116816_10.pdf (1140.00 KB),Technical,d,Satyaprakash Mishra,30-Jun-2026 03:37 PM,,1.0,6209142.0,ABHISHEK ASSOCIATE,INR,"1,915,915.19",Finance,d,Satyaprakash Mishra,02-Jul-2026 07:13 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,,Satyaprakash Mishra,02-Jul-2026 09:38 PM,finsummary_2177925.pdf (1140.22 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1161816_10,Notice No. 518 date 01-06-2026,construction of CC road and drain in Allahpur pura dalel keshav tripathi house to manas shukla and via tapas rai house manoj pandey house,1,6209142,ABHISHEK ASSOCIATE,23-Jun-2026 11:26 PM,Accepted-AOC,AWARD OF CONTRACT,02-Jul-2026 09:40 PM,AOC,19-Jun-2026 09:00 AM,25-Jun-2026 01:00 PM,19-Jun-2026 09:00 AM,24-Jun-2026 05:00 PM,NA ,NA ,19-Jun-2026 09:00 AM,24-Jun-2026 05:00 PM,02-Jul-2026 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 518 date 01-06-2026,2026_REDUP_1161816_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,pdf,eeredallahabad,eeredallahabad,"39,000",No,fixed,,Nil,Nil,construction of CC road and drain in Allahpur pura dalel keshav tripathi house to manas shukla and via tapas rai house manoj pandey house,construction of CC road and drain in Allahpur pura dalel keshav tripathi house to manas shukla and via tapas rai house manoj pandey house,Please refer Tender documents. ,NA ,"19,18,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,1.0,SBI Bank,"2,500",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6215816,GAURAV ASSOCIATE,24-Jun-2026 10:03 AM,Rejected-Finance,Reject,02-Jul-2026 09:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
