Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
18-Jul-2026,INR 100,90.0,GIRISH KUMAR,18-Jul-2026 11:43 AM,4.pdf (312.00 KB),1,6135852,M/S AJAY KUMAR LOHIA CONTRACTOR AND SUPPLIERS,26-May-2026 01:54 AM,Rejected-Finance,L2,17-Jul-2026 05:54 PM,1.0,6135809.0,YUVRAJ CONSTRUCTION,INR,100.0,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1150065_4,2742/EE TENDER/KUSHINAGAR,VIKAS KHAND VISHUNPURA KE GRAM SABHA JARAR ME DASHRATH KUSHWAHA KE GHAR SE JATAHA MANGANI MASTER KE GHAR TAK SAMPARK MARG KA NIRMAD KARYA,Finance,Bid Opening Summary,Praveen Kumar,05-Jun-2026 01:25 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,01-Jun-2026 04:40 PM,01-Jun-2026 06:00 PM,techsummary_2153418.pdf (942.12 KB),Technical,Bid Opening Summary,Praveen Kumar,30-May-2026 09:30 AM,,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 05:54 PM,finsummary_2153418.pdf (312.06 KB),AOC,VIKAS KHAND VISHUNPURA KE GRAM SABHA JARAR ME DASHRATH KUSHWAHA KE GHAR SE JATAHA MANGANI MASTER KE GHAR TAK SAMPARK MARG KA NIRMAD KARYA,VIKAS KHAND VISHUNPURA KE GRAM SABHA JARAR ME DASHRATH KUSHWAHA KE GHAR SE JATAHA MANGANI MASTER KE GHAR TAK SAMPARK MARG KA NIRMAD KARYA,Please refer Tender documents. ,NA ,"35,87,000",Civil Works,NA ,Tender,90.0,90.0,WORK,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,"72,000",No,fixed,,Nil,Nil,22-May-2026 09:00 AM,29-May-2026 03:00 PM,22-May-2026 09:00 AM,29-May-2026 12:00 PM,NA ,NA ,22-May-2026 09:00 AM,29-May-2026 12:00 PM,01-Jun-2026 06:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2742/EE TENDER/KUSHINAGAR,2026_REDUP_1150065_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,EE RED KUSHINAGAR,EE RED KUSHINAGAR,"2,336",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
,,,,,,2,6135809,YUVRAJ CONSTRUCTION,25-May-2026 03:19 PM,Accepted-AOC,L1,18-Jul-2026 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,AOC
