Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
16-Jun-2026,"INR 5,094,988",180.0,Lavkush Singh,03-Jul-2026 06:21 PM,AOC9.pdf (787.00 KB),AOC,1,6099454,ARUN CONSTRUCTION,11-May-2026 01:51 PM,Rejected-Technical,TECHNICALLY DISQUALIFIED,29-May-2026 04:57 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",2026_UPIDC_1145685_9,01/SE-XII/2026-27.,AS PER TENDER NOTICE LOT 9,1.0,6105932.0,R.S. CONSTRUCTION,INR,"5,094,988",Technical,Technical cover opened,Lavkush Singh,11-May-2026 06:51 PM,,"LAVKUSH SINGH, SE XII CIRCLE",Internal,"BP SINGH, SE VII CIRCLE",Lavkush Singh,04-Jun-2026 06:27 PM,finsummary_2141909.pdf (329.52 KB),Finance,FINANCIAL BID OPENED,Lavkush Singh,02-Jun-2026 02:19 PM,,BOQ Comparative Chart,"LAVKUSH SINGH, SE XII CIRCLE",Internal,BP SINGH SE VII CIRCLE,Lavkush Singh,29-May-2026 04:57 PM,01-Jun-2026 05:00 PM,techsummary_2141909.pdf (593.14 KB),AOC,SE XII CIRCLE IRRIGATION WORKS LUCKNOW,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",01/SE-XII/2026-27.,2026_UPIDC_1145685_9,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,06-May-2026 09:00 AM,11-May-2026 03:30 PM,06-May-2026 10:00 AM,11-May-2026 03:00 PM,NA ,NA ,06-May-2026 10:00 AM,11-May-2026 03:00 PM,01-Jun-2026 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,PRE QUALIFICATION DOCUMENTS,"1,56,000",No,fixed,,Nil,Nil,"3,280",Nil,Nil,No,AS PER TENDER NOTICE LOT 9,AS PER TENDER NOTICE LOT 9,Please refer Tender documents. ,NA ,"77,86,000",Civil Works,NA ,Tender,90.0,180.0,LUCKNOW,226025.0,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW ,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW ,08-May-2026 02:00 PM ,LUCKNOW,No ,No,1.0,SBI Bank,AOC
,,,,,,,2,6104439,M/S OBELION CONSTRUCTIONS,11-May-2026 02:36 PM,Rejected-Finance,2ND LOWEST,04-Jun-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6105261,M/S UNITE ENTERPRISES,11-May-2026 11:34 AM,Rejected-Technical,TECHNICALLY DISQUALIFIED,29-May-2026 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,6105415,RAM NARAYAN YADAV,11-May-2026 01:11 PM,Rejected-Finance,3RD LOWEST,04-Jun-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,6105932,R.S. CONSTRUCTION,11-May-2026 02:12 PM,Accepted-AOC,1ST LOWEST,03-Jul-2026 06:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,6,6104285,S.B. ENTERPRISES,11-May-2026 11:29 AM,Rejected-Finance,4TH LOWEST,04-Jun-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
