S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,6215656,M/s Bagesh And Sons,25-Jun-2026 12:14 AM,Rejected-AOC,IInd Lowest Rate,16-Jul-2026 02:09 PM,1.0,6217025.0,Ramvati Contractor,INR,"711,315.4",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1161687_1,310-13/E.E. BLY/E-Tender/PBT/2026-27 Dt. 18.06.2026,Construction of C.C. Road work at Vill. Badhaipura Marauri in main Road to Thaneshwar House (Vidhayak Nidhi),14-Jul-2026,"INR 711,315.4",60.0,Vinod Kumar Kardam,16-Jul-2026 02:09 PM,LOI13.pdf (132.00 KB),Total Contract Value Rs. 711315.40,Vinod Kumar Kardam,Internal,,Vinod Kumar Kardam,09-Jul-2026 01:09 PM,finsummary_2177758.pdf (118.29 KB),Technical,Technical Bid Opening Summary,Bhaskar Mishra,04-Jul-2026 12:00 PM,technical_2177758.pdf,Vinod Kumar Kardam,Internal,"Vinod Kumar Kardam, Bhaskar Mishra",Bhaskar Mishra,04-Jul-2026 12:22 PM,04-Jul-2026 12:30 PM,techsummary_2177758.pdf (302.07 KB),Finance,Financial Bid Opening Summary,Vinod Kumar Kardam,09-Jul-2026 11:59 AM,finance_2177758.pdf,BOQ Comparative Chart,AOC,Construction of C.C. Road work at Vill. Badhaipura Marauri in main Road to Thaneshwar House (Vidhayak Nidhi),Construction of C.C. Road work at Vill. Badhaipura Marauri in main Road to Thaneshwar House (Vidhayak Nidhi),Construction of C.C. Road work at Vill. Badhaipura Marauri in main Road to Thaneshwar House (Vidhayak Nidhi) ,NA ,"7,12,170",Civil Works - Roads,Construction of C.C. Road work at Vill. Badhaipura ,Tender,90.0,60.0,Pilibhit,262001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,18-Jun-2026 05:30 PM,25-Jun-2026 02:00 PM,18-Jun-2026 05:30 PM,25-Jun-2026 01:00 PM,NA ,NA ,18-Jun-2026 05:30 PM,25-Jun-2026 01:00 PM,04-Jul-2026 12:30 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,310-13/E.E. BLY/E-Tender/PBT/2026-27 Dt. 18.06.2026,2026_SCIDC_1161687_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ",1.0,RTGS - RTGS Payment,Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly","14,300",No,fixed,,EE UPSCIDCO,Pilibhit,"1,062",EE UPSCIDCO,Pilibhit,No,AOC
2,6217025,Ramvati Contractor,24-Jun-2026 06:44 PM,Accepted-AOC,Ist Lowest Rate,16-Jul-2026 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,AOC
