Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,11/SE RED Gorakhpur/Kushinagar/26-27 Dt 02/04/2026,2026_REDUP_1150414_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"87,900",No,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,1.0,SBI Bank,"2,714",Nil,Nil,No,"Under District Kushinagar, Construction of CC road inside Ashok Singh Master Sahib colony at Ramdham Vishunpura in Padrauna city, Lot No 15","Under District Kushinagar, Construction of CC road inside Ashok Singh Master Sahib colony at Ramdham Vishunpura in Padrauna city, Lot No 15",Please refer Tender documents. ,NA ,"43,95,000",Civil Works,NA ,Tender,90.0,NA ,Kushinagar,274403.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur ",22-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,19-May-2026 10:00 AM,29-May-2026 12:30 PM,19-May-2026 10:00 AM,28-May-2026 12:00 PM,NA ,NA ,19-May-2026 10:00 AM,28-May-2026 12:00 PM,09-Jun-2026 12:00 PM,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur",AOC,Finance,Summary,Dileep Shukla,09-Jun-2026 03:08 PM,,BOQ Comparative Chart,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,20-Jul-2026 09:05 AM,finsummary_2154147.pdf (592.89 KB),1.0,6145481.0,DHARMEDNRA KUMAR RAO,INR,"5,116,391.42",1,6145481,DHARMEDNRA KUMAR RAO,27-May-2026 05:03 PM,Accepted-AOC,AoC,20-Jul-2026 07:06 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1150414_15,11/SE RED Gorakhpur/Kushinagar/26-27 Dt 02/04/2026,"Under District Kushinagar, Construction of CC road inside Ashok Singh Master Sahib colony at Ramdham Vishunpura in Padrauna city, Lot No 15",21-Jul-2026,"INR 5,116,391.42",180.0,Dileep Shukla,20-Jul-2026 07:06 PM,11_15.pdf (593.00 KB),Technical,Summary,Dileep Shukla,29-May-2026 06:36 PM,,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,"Er D K Shukla SE RED GORAKHPUR CIRCLE, Er Surya Prakash EE RED Kushinagar, Er Surya Prakash EE RED Deoria, Mr Anop Kumar Rajpoot DAO RED Kushinagar",Dileep Shukla,05-Jun-2026 09:10 AM,09-Jun-2026 12:00 PM,techsummary_2154147.pdf (131.14 KB),AOC
,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6145486,MAHI ENTERPRISES,27-May-2026 06:20 PM,Rejected-Finance,Rejected,20-Jul-2026 09:05 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
