Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"2,714",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,23/RED/Nivida file Shahjahanpur/E Nivida/2026-27 dated 02-04-2026,2026_REDUP_1147416_53,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Interlocking work on Bakhtiyarpur Road, extending from the Peer Baba Mazar near Banthra Railway Station to the Garra River Bridge in Village Dhanyora.","Interlocking work on Bakhtiyarpur Road, extending from the Peer Baba Mazar near Banthra Railway Station to the Garra River Bridge in Village Dhanyora.",Please refer Tender documents. ,NA ,"1,04,74,000",Civil Works - Roads,NA ,Tender,90.0,180.0,DHANYORA SHAHJAHANPUR,242307.0,SE RED CIRCLE BAREILLY OFFICE ,SE RED CIRCLE BAREILLY OFFICE ,14-May-2026 12:00 PM ,SE RED CIRCLE BAREILLY OFFICE,No ,No,"2,10,000",No,fixed,,Nil,Nil,13-May-2026 06:40 PM,28-May-2026 04:00 PM,13-May-2026 06:40 PM,28-May-2026 12:00 PM,NA ,NA ,13-May-2026 06:40 PM,28-May-2026 12:00 PM,30-Jun-2026 12:30 PM,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,1.0,SBI Bank,SE RED CIRCLE BAREILLY,SE RED CIRCLE BAREILLY OFFICE,AOC,Finance,FINANCIAL BID OPEN,RAJESH KUMAR,21-Jul-2026 02:25 PM,finance_2148986.pdf,BOQ Comparative Chart,SEREDCIRCLEBAREILLY,Internal,SEREDCIRCLEBAREILLYEEREDDIVISIONSHAHJAHANPUREEREDDIVISIONPILIBHITDAOREDDIVISIONSHAHJAHANPUR,RAJESH KUMAR,21-Jul-2026 02:27 PM,finsummary_2148986.pdf (725.12 KB),1.0,6145662.0,M/S MANISH AGARWAL,INR,"12,333,271",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,2026_REDUP_1147416_53,23/RED/Nivida file Shahjahanpur/E Nivida/2026-27 dated 02-04-2026,"Interlocking work on Bakhtiyarpur Road, extending from the Peer Baba Mazar near Banthra Railway Station to the Garra River Bridge in Village Dhanyora.",1,6143909,Mahadev Construction,27-May-2026 02:42 PM,Rejected-Finance,DUE TO HIGHER RATE,21-Jul-2026 02:27 PM,SEREDCIRCLEBAREILLY,Internal,SEREDCIRCLEBAREILYEEREDDIVSIONSHAHJAHANPUREEREDDIVISIONPILIBHITDAOREDDIVISIONSHAHJAHANPUR,RAJESH KUMAR,23-Jun-2026 10:36 PM,30-Jun-2026 12:30 PM,techsummary_2148986.pdf (584.47 KB),24-Jul-2026,"INR 12,333,271",180.0,RAJESH KUMAR,28-Jul-2026 04:29 PM,53sh.pdf (258.00 KB),"AOC OF THE WORK - Interlocking work on Bakhtiyarpur Road, extending from the Peer Baba Mazar near Banthra Railway Station to the Garra River Bridge in Village Dhanyora.",Technical,technical summary attached,RAJESH KUMAR,23-Jun-2026 10:34 PM,technical_2148986.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENT,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6145662,M/S MANISH AGARWAL,27-May-2026 03:47 PM,Accepted-AOC,DUE TO L1,28-Jul-2026 04:29 PM,,,,,,,,,,,,,,,,,,,,AOC
