Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
27-Apr-2026 11:00 AM,02-May-2026 04:00 PM,27-Apr-2026 11:00 AM,02-May-2026 02:00 PM,NA ,NA ,27-Apr-2026 11:00 AM,02-May-2026 02:00 PM,12-May-2026 04:00 PM,"10,22,000",No,fixed,,Nil,Nil,"Proposed Construction of Mini Stadium in Chief Minister Model Composite Vidyalaya at Village Turki Daulatpur Block- Nagara, District-Ballia (U.P.)","Proposed Construction of Mini Stadium in Chief Minister Model Composite Vidyalaya at Village Turki Daulatpur Block- Nagara, District-Ballia (U.P.)",Please refer Tender documents. ,NA ,"5,11,26,000",Civil Works - Buildings,NA ,Tender,90.0,365.0,District-Ballia (U.P.),277001.0,NA ,NA ,NA ,Lucknow,No ,No,1,Fee/PreQual/Technical,.pdf,BIDDOC,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230 /1A, Mehdaury, Telirayganj District-Prayagraj.",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,13/UPPCL/GM-1/2026-27/E-TENDER Dated-13.04.2026,2026_UPPRC_1142211_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"17,700",Nil,Nil,No,AOC,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-19, Azamgarh, Accountant Unit-19, Azamgarh, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,08-Jul-2026 03:01 PM,finsummary_2133376.pdf (456.01 KB),Technical,Enclosed,SURESH CHANDRA YADAV,11-May-2026 12:22 PM,technical_2133376.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-19,Azamgarh, Accountant Unit-19, Azamgarh, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,11-May-2026 12:25 PM,12-May-2026 04:00 PM,techsummary_2133376.pdf (456.01 KB),Finance,Enclosed,SURESH CHANDRA YADAV,08-Jul-2026 02:57 PM,finance_2133376.pdf,BOQ Comparative Chart,1,6082094,NARAIN ENGINEERS INFRATECH PRIVATE LIMITED,02-May-2026 01:29 PM,Accepted-AOC,Accept,08-Jul-2026 03:04 PM,1.0,6082094.0,NARAIN ENGINEERS INFRATECH PRIVATE LIMITED,INR,"50,487,387.11",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1142211_1,13/UPPCL/GM-1/2026-27/E-TENDER Dated-13.04.2026,"Proposed Construction of Mini Stadium in Chief Minister Model Composite Vidyalaya at Village Turki Daulatpur Block- Nagara, District-Ballia (U.P.)",08-Jul-2026,"INR 50,487,387.11",365.0,SURESH CHANDRA YADAV,08-Jul-2026 03:04 PM,Agr34.pdf (712.00 KB),Enclosed,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6082048,OM SADGURU CONSTRUCTION,02-May-2026 01:51 PM,Rejected-AOC,Accept,08-Jul-2026 03:04 PM,,,,,,,,,,,,,,,,,AOC
