Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Documents,LOT1,As per the NIT,Please refer Tender documents. ,NA ,"4,00,78,000",Civil Works,NA ,Tender,90.0,60.0,Meerut,245101.0,Office of SE 1st circle irrigation works Meerut ,Office of SE 1st circle irrigation works Meerut ,18-May-2026 01:00 PM ,Office of SE 1st circle irrigation works Meerut,No ,No,1.0,SBI Bank,"8,02,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",01/SE-1/2026-27,2026_UPIDC_1148212_1,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,14-May-2026 10:00 AM,21-May-2026 04:00 PM,14-May-2026 10:00 AM,21-May-2026 03:00 PM,NA ,NA ,14-May-2026 10:00 AM,21-May-2026 03:00 PM,01-Jun-2026 11:00 AM,SE 1st circle irrigation works Meerut,Office of SE 1st circle irrigation works Meerut,"2,354",Nil,Nil,No,AOC,Mr. Ramesh Chandra,Internal,Mr. Bhartendu Gaur,ramesh chandra,28-May-2026 10:30 PM,01-Jun-2026 11:00 AM,techsummary_2149106.pdf (1032.16 KB),Finance,L1 Details,ramesh chandra,24-Jul-2026 08:50 PM,finance_2149106.pdf,BOQ Comparative Chart,Mr. Ramesh Chandra,Internal,Mr. Bhartendu Gaur,ramesh chandra,24-Jul-2026 08:52 PM,finsummary_2149106.pdf (635.45 KB),Technical,02 Bidders Admitted 03 Bidders Not Admitted,ramesh chandra,28-May-2026 10:26 PM,technical_2149106.pdf,1,6132270,ARTIST BRO,21-May-2026 01:07 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-May-2026 10:26 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",2026_UPIDC_1148212_1,01/SE-1/2026-27,LOT1,1.0,6133163.0,Durga Engineers and Earth Movers,INR,"35,884,851.08",24-Jul-2026,"INR 35,884,851.08",60.0,ramesh chandra,24-Jul-2026 08:54 PM,AOC.pdf (389.00 KB),L1,AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6133163,Durga Engineers and Earth Movers,21-May-2026 12:46 PM,Accepted-AOC,L1,24-Jul-2026 08:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6131682,MAHI CONTRACTOR AND ASSOCIATES,21-May-2026 02:18 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-May-2026 10:26 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6133254,RCC DEVELOPERS PRIVATE LIMITED,21-May-2026 02:48 PM,Rejected-Finance,L2,24-Jul-2026 08:52 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6133409,R R Enterprises,21-May-2026 12:15 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-May-2026 10:26 PM,,,,,,,,,,,,,,,,,AOC
