Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
29-Jul-2026,"INR 1,619,476.64",180.0,Sujit Kumar Sinha,30-Jul-2026 05:34 PM,Document2.pdf (26.00 KB),1,6259416,AHOK KUMAR,19-Jul-2026 07:13 PM,Accepted-AOC,AOC,30-Jul-2026 05:34 PM,1.0,6259416.0,AHOK KUMAR,INR,"1,619,476.64",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1168304_7,"326/RED/Etender(2)/2026-27, Dt. 01.07.2026",V.K. Shivpur me Gramsabha Amberpurwa me Ganeshi ke ghar se Mataji ke sthan hote huye Mara Ram ke ghar veam gali tak interlocking nirman karya_07,Finance,Financial bid open,Sujit Kumar Sinha,25-Jul-2026 02:24 PM,finance_2191476.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,24-Jul-2026 05:39 PM,25-Jul-2026 12:00 PM,techsummary_2191476.pdf (470.98 KB),Technical,Technical bid open,Sujit Kumar Sinha,23-Jul-2026 03:45 PM,technical_2191476.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,25-Jul-2026 03:45 PM,finsummary_2191476.pdf (44.47 KB),AOC,788.0,Nil,Nil,No,13-Jul-2026 12:00 PM,23-Jul-2026 12:30 PM,13-Jul-2026 12:00 PM,22-Jul-2026 12:00 PM,NA ,NA ,13-Jul-2026 12:00 PM,22-Jul-2026 12:00 PM,25-Jul-2026 12:00 PM,"27,500",No,fixed,,Nil,Nil,Executive Enginer,"Office of the Executive Engineer, R.E.D. Bahraich",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"326/RED/Etender(2)/2026-27, Dt. 01.07.2026",2026_REDUP_1168304_7,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical bid document,V.K. Shivpur me Gramsabha Amberpurwa me Ganeshi ke ghar se Mataji ke sthan hote huye Mara Ram ke ghar veam gali tak interlocking nirman karya_07,V.K. Shivpur me Gramsabha Amberpurwa me Ganeshi ke ghar se Mataji ke sthan hote huye Mara Ram ke ghar veam gali tak interlocking nirman karya_07,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,1.0,SBI Bank,AOC
,,,,,,2,6253092,AWASTHI TRADERS AND SUPPLIERS,19-Jul-2026 05:05 PM,Rejected-Finance,High,25-Jul-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,6253737,M/s Vaishnavi Construction,19-Jul-2026 06:16 PM,Rejected-Finance,High,25-Jul-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
