Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
SEREDCIRCLEBAREILLY,Internal,"SEREDCIRCLEBAREILLY, EEREDDIVISIONBPILIBHIT, EEREDDIVISIONBADAUN, DAOREDDIVISIONPILIBHIT",RAJESH KUMAR,03-Jun-2026 05:05 PM,09-Jun-2026 12:30 PM,techsummary_2143551.pdf (427.08 KB),10-Jul-2026,"INR 4,527,688",90.0,RAJESH KUMAR,10-Jul-2026 02:49 PM,AOC1.pdf (476.00 KB),"AOC OF THE WORK - Construction of an asphalt road from Vijendra Kumar house to the Basantapur village road in Village Marauri, Development Block Marauri.",Technical,BID OPEN,RAJESH KUMAR,03-Jun-2026 05:02 PM,technical_2143551.pdf,1.0,6134218.0,NATTHU LAL,INR,"4,527,688",Finance,financial bid open,RAJESH KUMAR,11-Jun-2026 04:23 PM,finance_2143551.pdf,BOQ Comparative Chart,SEREDCIRCLEBAREILLY,Internal,SEREDCIRCLEBAREILLYEEREDDIVISIONPILIBHITEEREDDIVISIONBADAUNDAOREDDIVISIONPILIBHIT,RAJESH KUMAR,11-Jun-2026 04:26 PM,finsummary_2143551.pdf (1179.29 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,2026_REDUP_1146055_22,27/RED/Nivida-file Pilibhit/E-Nivida/2026-27 dated 02-04-2026,"Construction of an asphalt road from Vijendra Kumar house to the Basantapur village road in Village Marauri, Development Block Marauri.",1,6134837,M/S SATYA PRAKASH CONTRACTOR,22-May-2026 01:37 AM,Rejected-Finance,due to higher rate,11-Jun-2026 04:26 PM,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,27/RED/Nivida-file Pilibhit/E-Nivida/2026-27 dated 02-04-2026,2026_REDUP_1146055_22,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,"Construction of an asphalt road from Vijendra Kumar house to the Basantapur village road in Village Marauri, Development Block Marauri.","Construction of an asphalt road from Vijendra Kumar house to the Basantapur village road in Village Marauri, Development Block Marauri.",Please refer Tender documents. ,NA ,"38,42,000",Civil Works - Roads,NA ,Tender,90.0,90.0,MARAURI PILIBHIT,262202.0,SE RED CIRCLE BAREILLY ,SE RED CIRCLE BAREILLY OFFICE ,08-May-2026 12:00 PM ,SE RED CIRCLE BAREILLY OFFICE,No ,No,1.0,SBI Bank,"77,000",No,fixed,,Nil,Nil,SE RED CIRCLE BAREILLY,SE RED CIRCLE BAREILLY OFFICE,"2,354",Nil,Nil,No,07-May-2026 05:30 PM,22-May-2026 04:00 PM,07-May-2026 05:30 PM,22-May-2026 12:00 PM,NA ,NA ,07-May-2026 05:30 PM,22-May-2026 12:00 PM,09-Jun-2026 12:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6134218,NATTHU LAL,22-May-2026 02:08 AM,Accepted-AOC,DUE TO LOWER RATE,10-Jul-2026 02:49 PM,AOC,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
