Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE SONBHADRA,27/SE RED/ 2026-27 DATE- 07.04.2026,2026_REDUP_1147132_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,G.P. PANARI TOLA KHADAR MAIN ROAS SE RAMCHANDAR GOND KE GHAR TAK SAMPARK MARGE KA NIRMAN,G.P. PANARI TOLA KHADAR MAIN ROAS SE RAMCHANDAR GOND KE GHAR TAK SAMPARK MARGE KA NIRMAN,AS PER NIT AND T2 ,NA ,,Civil Works,NA ,Tender,90.0,90.0,PANARI,231216.0,NA ,NA ,NA ,SE RED MIRZAPUR,No ,No,"94,000",No,fixed,,Nil,Nil,SE RED MIRZAPUR,JHANVI HOTEL PUTLIGHAR MIRZAPUR,1.0,Fee/PreQual/Technical,.pdf,TECH DOC,09-May-2026 04:30 PM,18-May-2026 12:00 PM,09-May-2026 04:30 PM,18-May-2026 09:00 AM,NA ,NA ,09-May-2026 04:30 PM,18-May-2026 09:00 AM,23-Jun-2026 12:00 PM,"3,183",Nil,Nil,No,AOC,Finance,ATTACHED,Sanjay Srivastava,23-Jun-2026 02:23 PM,finance_2145498.pdf,BOQ Comparative Chart,SE,Internal,"EE MZP, EE SBR, DAO",Sanjay Srivastava,20-Jun-2026 04:13 PM,23-Jun-2026 12:00 PM,techsummary_2145498.pdf (116.25 KB),Technical,ATTACHED,Sanjay Srivastava,20-Jun-2026 04:11 PM,technical_2145498.pdf,SE,Internal,"EE SBR, EE MZP, DAO",Sanjay Srivastava,23-Jun-2026 02:25 PM,finsummary_2145498.pdf (197.24 KB),03-Jul-2026,"INR 4,680,609.379",90.0,Jayprakash Dhawan,03-Jul-2026 05:05 PM,PANARI.pdf (262.00 KB),L1,1,6112475,Girja Enterprises,13-May-2026 02:42 PM,Rejected-Finance,L3,23-Jun-2026 02:25 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE SONBHADRA,2026_REDUP_1147132_1,27/SE RED/ 2026-27 DATE- 07.04.2026,G.P. PANARI TOLA KHADAR MAIN ROAS SE RAMCHANDAR GOND KE GHAR TAK SAMPARK MARGE KA NIRMAN,1.0,6112040.0,M/s Om Namo Narayan Construction,INR,"4,680,609.379",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FC DOC,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6112040,M/s Om Namo Narayan Construction,13-May-2026 07:40 AM,Accepted-AOC,L1,03-Jul-2026 05:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6112103,SHYAMA ENTERPRISES,13-May-2026 07:54 AM,Rejected-Finance,L2,23-Jun-2026 02:25 PM,,,,,,,,,,AOC
