Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
18-May-2026 09:00 AM,30-May-2026 12:30 PM,18-May-2026 09:00 AM,30-May-2026 12:00 PM,NA ,NA ,18-May-2026 09:00 AM,30-May-2026 12:00 PM,30-Jun-2026 12:30 PM,SADAR CHETRA KE BALAPUR MOAD SE JYOTIBA NAGAR CHAURAHE TAK INTERLOCKING KARYA,SADAR CHETRA KE BALAPUR MOAD SE JYOTIBA NAGAR CHAURAHE TAK INTERLOCKING KARYA,Please refer Tender documents. ,NA ,"22,56,000",Civil Works,NA ,Tender,90.0,90.0,SADAR,229001.0,NA ,NA ,NA ,EERED RBL,No ,No,1,Fee/PreQual/Technical,.pdf,SBD,1.0,SBI Bank,EERED RBL,SONIA NAGAR RAEBARELI,250.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE RAEBARELI,350/EE/RED/RBLDT29.04.2026,2026_REDUP_1147700_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"45,120",Yes,fixed,,Nil,Nil,AOC,eered,Internal,,Neelabh Krishna,24-Jun-2026 04:37 PM,30-Jun-2026 12:30 PM,techsummary_2147565.pdf (326.27 KB),Finance,FINANCIAL,DEEPAK SINGH,30-Jun-2026 03:20 PM,,BOQ Comparative Chart,EERED RBL,Internal,,DEEPAK SINGH,04-Jul-2026 12:57 PM,finsummary_2147565.pdf (100.94 KB),Technical,Technical,Neelabh Krishna,15-Jun-2026 12:18 PM,,1.0,6145203.0,ADS Enterprises,INR,"1,909,374.69",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE RAEBARELI,2026_REDUP_1147700_1,350/EE/RED/RBLDT29.04.2026,SADAR CHETRA KE BALAPUR MOAD SE JYOTIBA NAGAR CHAURAHE TAK INTERLOCKING KARYA,1,6145203,ADS Enterprises,27-May-2026 06:15 PM,Accepted-AOC,L1,20-Jul-2026 02:15 PM,10-Jul-2026,"INR 1,909,374.69",90.0,DEEPAK SINGH,20-Jul-2026 02:15 PM,BLANKPDF.pdf (136.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6140190,M/S KAMLA CONSTRUCTION,25-May-2026 07:40 PM,Rejected-Finance,L2,04-Jul-2026 12:57 PM,,,,,,,AOC
