EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"61,000",No,fixed,,Nil,Nil,executive Engineer,2nd floor vikas bhawan spn,"2,354",Nil,Nil,No,jaitipur to p.s.,Construction work of RCC covered drain from Kataha Road towards Primary Health Centre in Development Block Jaitpur,Please refer Tender documents. ,NA ,"32,05,000",Civil Works - Roads,drain work ,Rate Contract,90.0,120.0,shahjahanpur,242001.0,NA ,NA ,NA ,vikas bhawan shahjahanpur,No ,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,nit,15-May-2026 10:00 AM,30-May-2026 12:30 PM,15-May-2026 10:00 AM,29-May-2026 04:00 PM,NA ,NA ,15-May-2026 10:30 AM,29-May-2026 04:00 PM,16-Jun-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,06 Date 02-04-2026 Twarit spn,2026_REDUP_1148278_6,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC,Finance,jjjjjjjjjj,Satish Chand Raghvendram,21-Jul-2026 02:04 PM,,BOQ Comparative Chart,ee red,Internal,"AE RED, DAO RE",Satish Chand Raghvendram,11-Jun-2026 01:01 PM,16-Jun-2026 12:00 PM,techsummary_2149376.pdf (327.54 KB),Technical,EEEEEEEEEEEE,Satish Chand Raghvendram,11-Jun-2026 12:56 PM,,ee red,Internal,AE RED DAO RED SPN,Satish Chand Raghvendram,21-Jul-2026 02:16 PM,finsummary_2149376.pdf (88.10 KB),21-Jul-2026,"INR 3,772,292",120.0,Satish Chand Raghvendram,21-Jul-2026 02:21 PM,jaitipurkataharjd.pdf (88.00 KB),jaitipur kataha rjd,1.0,6150239.0,M/S BRIJESH GUPTA,INR,"3,772,292",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,2026_REDUP_1148278_6,06 Date 02-04-2026 Twarit spn,jaitipur to p.s.,1,6150239,M/S BRIJESH GUPTA,28-May-2026 11:08 PM,Accepted-AOC,winer,21-Jul-2026 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6150293,PRADEEP CHATURVEDI,29-May-2026 10:59 AM,Rejected-Finance,atpar,21-Jul-2026 02:16 PM,AOC
