Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
15-Jul-2026,"INR 30,000",25.0,Akhilesh kumar Gautam,15-Jul-2026 12:50 PM,Lot01.pdf (477.00 KB),Due To L1,1,6093287,M/S CHANDA CONSTRUCTION,06-May-2026 01:10 PM,Rejected-Finance,Due to L4,23-May-2026 04:22 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",2026_UPIDC_1143926_1,01/EE/2026-27,Silt Clearance From Bhainsahai Drain Between km 1.250 to km 3.250 in District Shrawasti,1.0,6093264.0,M/S R K CONSTRUCTION,INR,"30,000",Technical,Technical Evaluation,Akhilesh kumar Gautam,08-May-2026 05:18 PM,technical_2137114.pdf,Akhilesh Kumar Gautam,Internal,Vikash Shiromani singh,Akhilesh kumar Gautam,23-May-2026 04:22 PM,finsummary_2137114.pdf (473.57 KB),Finance,Financial Evaluation,Akhilesh kumar Gautam,23-May-2026 04:12 PM,finance_2137114.pdf,BOQ Comparative Chart,Akhilesh Kumar Gautam,Internal,Vikash Sriomani Singh,Akhilesh kumar Gautam,08-May-2026 05:23 PM,11-May-2026 10:00 AM,techsummary_2137114.pdf (749.77 KB),AOC,766.0,Nil,Nil,No,Executive Engineer,Executive Engineer,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",01/EE/2026-27,2026_UPIDC_1143926_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"22,000",Yes,fixed,,Nil,Nil,1.0,DateCorrigendum,Date,,1.0,Fee/PreQual/Technical,.pdf,Bid Document,1.0,SBI Bank,Silt Clearance From Bhainsahai Drain Between km 1.250 to km 3.250 in District Shrawasti,Silt Clearance From Bhainsahai Drain Between km 1.250 to km 3.250 in District Shrawasti,Please refer Tender documents. ,NA ,"10,20,000",Civil Works,NA ,Tender,90.0,25.0,Bhinga,271831.0,NA ,NA ,NA ,Flood Division Shrawasti,No ,No,30-Apr-2026 02:00 PM,06-May-2026 03:30 PM,30-Apr-2026 02:00 PM,06-May-2026 02:00 PM,NA ,NA ,30-Apr-2026 02:00 PM,06-May-2026 02:00 PM,11-May-2026 10:00 AM,AOC
,,,,,,,2,6090034,M/S PAVAN KUMAR SINGH,06-May-2026 01:50 PM,Rejected-Finance,Due to L3,23-May-2026 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Other Corrigendum,Other,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6092917,M/S P.K ENTERPRISES,06-May-2026 11:02 AM,Rejected-Finance,Due to L2,23-May-2026 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,6093264,M/S R K CONSTRUCTION,06-May-2026 01:14 PM,Accepted-AOC,L1,15-Jul-2026 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,6092354,MS VIJAYENDRA SINGH,06-May-2026 12:56 PM,Rejected-Technical,The experience certificate uploaded by you is forged or tampered with,08-May-2026 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,6,6088450,Ram Charan Verma,06-May-2026 01:47 PM,Rejected-Finance,Due to L5,23-May-2026 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,7,6093468,VED PRAKASH OJHA CONTRACTOR,06-May-2026 01:41 PM,Rejected-Finance,Due to L6,23-May-2026 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
