EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"3,74,000",No,fixed,,Nil,Nil,"2,950",Nil,Nil,No,CEO GIDA,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,1.0,SBI Bank,Gorakhpur Industrial Development Authority,1536/GIDA/2026-27 DT. 11.06.2026,2026_UGIDA_1160337_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,15-Jun-2026 11:00 AM,23-Jun-2026 04:00 PM,15-Jun-2026 11:00 AM,23-Jun-2026 03:00 PM,NA ,NA ,15-Jun-2026 11:00 AM,23-Jun-2026 03:00 PM,02-Jul-2026 05:40 PM,Shifting of 11 KV Overhead Line From Resi Sector 25 GIDA Gorakhpur,Shifting of 11 KV Overhead Line From Resi Sector 25 GIDA Gorakhpur,Please refer Tender documents. ,NA ,"37,43,941",Electrical Works,NA ,Tender,90.0,90.0,GIDA GORAKHPUR,273212.0,NA ,NA ,NA ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,CEO GIDA,Internal,SR.M(E/M)GM(F)ACEO,KAPIL SHARMA,08-Jul-2026 06:55 PM,finsummary_2174589.pdf (467.32 KB),Technical,BID OPENED,VIBHOR TYAGI,23-Jun-2026 04:41 PM,,CEO GIDA,Internal,SR.M(E/M)GM(F)ACEO,KAPIL SHARMA,02-Jul-2026 05:38 PM,02-Jul-2026 05:40 PM,techsummary_2174589.pdf (478.33 KB),Finance,BID OPENED,VIBHOR TYAGI,02-Jul-2026 06:09 PM,,BOQ Comparative Chart,Gorakhpur Industrial Development Authority,2026_UGIDA_1160337_1,1536/GIDA/2026-27 DT. 11.06.2026,Shifting of 11 KV Overhead Line From Resi Sector 25 GIDA Gorakhpur,1.0,6214446.0,Gaurav electrical works,INR,"3,547,383.8",1.0,6214446.0,Gaurav electrical works,23-Jun-2026 12:13 PM,Accepted-AOC,L1,08-Jul-2026 06:57 PM,08-Jul-2026,"INR 3,547,383.8",90.0,KAPIL SHARMA,08-Jul-2026 06:57 PM,1536.pdf (467.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,T1,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6213302.0,Rishi Trading Co.,23-Jun-2026 11:59 AM,Rejected-Finance,L2,08-Jul-2026 06:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
