S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,REVOKE,REVOKE,07-Jul-2026 01:56 PM,COMITTE2.pdf ,984.17,Financial Opening,21-Jul-2026,"INR 3,949,974.86",90.0,Bajrang Prasad,21-Jul-2026 03:22 PM,COMITTE2.pdf (1000.00 KB),1,6173805,Adi shakti construction,06-Jun-2026 09:16 AM,Not Admitted-Fee/PreQual/Technical,Others-Disqualified,04-Jul-2026 12:10 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-6 Bareilly,2026_UPPRC_1142046_4,01/PCL/P.M./UNIT-6/BLY/2026-27,CONSTRUCTION OF C.C. ROAD AT GOVERNMENT I.T.I KASHTH KALA BAREILLY DISTRICT-BAREILLY (U.P.),1.0,6167198.0,NEEM BABA CONSTRUCTION COMPANY PVT LTD,INR,"3,949,974.86",Finance,FINANCIAL BID OPEN,Bajrang Prasad,07-Jul-2026 02:08 PM,finance_2165126.pdf,BOQ Comparative Chart,PROJECT MANAGER,Internal,,Bajrang Prasad,04-Jul-2026 12:13 PM,04-Jul-2026 01:00 PM,techsummary_2165126.pdf (999.62 KB),Technical,COMPRATIVE STATEMENT,Bajrang Prasad,04-Jul-2026 12:10 PM,technical_2165126.pdf,PROJECT MANAGER,Internal,,Bajrang Prasad,07-Jul-2026 02:10 PM,finsummary_2165126.pdf (999.62 KB),AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-6 Bareilly,01/PCL/P.M./UNIT-6/BLY/2026-27,2026_UPPRC_1142046_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,CONSTRUCTION OF C.C. ROAD AT GOVERNMENT I.T.I KASHTH KALA BAREILLY DISTRICT-BAREILLY (U.P.),CONSTRUCTION OF C.C. ROAD AT GOVERNMENT I.T.I KASHTH KALA BAREILLY DISTRICT-BAREILLY (U.P.),CONSTRUCTION OF C.C. ROAD AT GOVERNMENT I.T.I KASHTH KALA BAREILLY DISTRICT-BAREILLY (U.P.) ,NA ,"39,99,975",Civil Works,NA ,Tender,90.0,90.0,Bareilly,243122.0,NA ,NA ,NA ,Bareilly,No ,No,01-Jun-2026 10:00 AM,06-Jun-2026 03:00 PM,01-Jun-2026 11:00 AM,06-Jun-2026 12:00 PM,NA ,NA ,01-Jun-2026 11:00 AM,06-Jun-2026 12:00 PM,04-Jul-2026 01:00 PM,Project Manager,"PROJECT MANAGER, UNIT-6, U.P. PROJECTS CORPORATION LTD. Unit Office-14, CHANDRA SHEKHAR NAGAR COLONY,TULASHERPUR, BAREILLY",1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,1.0,SBI Bank,"80,000",No,fixed,,Nil,Nil,"5,900",Nil,Nil,No,AOC
,,,,,,,,,,,,,2,6173933,M/S AADISHAKTI ENTERPRISES,06-Jun-2026 09:54 AM,Not Admitted-Fee/PreQual/Technical,Others-Disqualified,04-Jul-2026 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,6167198,NEEM BABA CONSTRUCTION COMPANY PVT LTD,06-Jun-2026 09:37 AM,Accepted-AOC,LOWEST 1,21-Jul-2026 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
