Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"1,062",UPSCIDCO,MATHURA,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,11/MLC/MATHURA/26-27,2026_SCIDC_1158221_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"CONSTRUCTION OF INTERLOCKING ROAD FROM SUREHS HOUSE TO TOWARDS OF JWALA PRASAD MANDIR, VILLAGE- JOGPURA, BLOCK- RAYA, MATHURA.","CONSTRUCTION OF INTERLOCKING ROAD FROM SUREHS HOUSE TO TOWARDS OF JWALA PRASAD MANDIR, VILLAGE- JOGPURA, BLOCK- RAYA, MATHURA.",Please refer Tender documents. ,NA ,"6,55,000",Civil Works,NA ,Tender,180.0,180.0,MATHURA,281001.0,NA ,NA ,NA ,EXECUTIVE ENGINEER,No ,No,29-Jun-2026 06:00 PM,06-Jul-2026 01:00 PM,29-Jun-2026 06:00 PM,06-Jul-2026 12:00 PM,NA ,NA ,29-Jun-2026 06:00 PM,06-Jul-2026 12:00 PM,09-Jul-2026 12:20 PM,1,Fee/PreQual/Technical,.pdf,NIT,"13,000",No,fixed,,UPSCIDCO,MATHURA,1.0,RTGS - RTGS Payment,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Agra.","Ex. En. Office, H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",AOC,EXECUTIVE ENGINEER,Internal,,Sanjai Gangwar,09-Jul-2026 12:15 PM,09-Jul-2026 12:20 PM,techsummary_2184452.pdf (231.76 KB),Finance,Rate of M/s Jagvir Construction and Supplier is accepted.,Sanjai Gangwar,13-Jul-2026 11:13 AM,finance_2184452.pdf,BOQ Comparative Chart,EXECUTIVE ENGINEER,Internal,,Sanjai Gangwar,13-Jul-2026 01:20 PM,finsummary_2184452.pdf (808.57 KB),Technical,Found Technically Qualified.,Sanjai Gangwar,09-Jul-2026 11:38 AM,technical_2184452.pdf,1.0,6231782.0,Jagvir Construction and Supplier,04-Jul-2026 03:30 PM,Accepted-AOC,OK,13-Jul-2026 01:23 PM,1.0,6231782.0,Jagvir Construction and Supplier,INR,"654,470.09",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1158221_3,11/MLC/MATHURA/26-27,"CONSTRUCTION OF INTERLOCKING ROAD FROM SUREHS HOUSE TO TOWARDS OF JWALA PRASAD MANDIR, VILLAGE- JOGPURA, BLOCK- RAYA, MATHURA.",13-Jul-2026,"INR 654,470.09",180.0,Sanjai Gangwar,13-Jul-2026 01:23 PM,fr11.pdf (809.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
