EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"50,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,EEREDAGRA,EEREDAGRA,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,58/NIVIDA AGRA/2025-26 dt 07.5.2026,2026_REDUP_1156625_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,DATE.,Date,,03-Jun-2026 12:00 PM,16-Jun-2026 12:30 PM,03-Jun-2026 12:00 PM,16-Jun-2026 12:00 PM,NA ,NA ,03-Jun-2026 12:00 PM,16-Jun-2026 12:00 PM,18-Jun-2026 10:00 AM,854.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,sbd,7 Vikash Khand Achhnera Ke Gram Mahar Ke Madra Jahan mein Leeladhar pura Sri Chote Lal Ke ghar Ke paas Virar Ke Majra Jahan mein primary School Ke paas Auraiya Par Vikash ka Nachne Ke Grama Madhura Jagma Chandan Singh pura Asi Narayan Singh Ke plot K,7 Vikash Khand Achhnera Ke Gram Mahar Ke Madra Jahan mein Leeladhar pura Sri Chote Lal Ke ghar Ke paas Virar Ke Majra Jahan mein primary School Ke paas Auraiya Par Vikash ka Nachne Ke Grama Madhura Jagma Chandan Singh pura Asi Narayan Singh Ke plot K,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,AGRA,282002.0,NA ,NA ,NA ,EEREDAGRA,No ,No,AOC,EERED,Internal,,Dinesh Singh,17-Jun-2026 11:37 AM,18-Jun-2026 10:00 AM,techsummary_2167297.pdf (181.05 KB),Finance,ALL BID ADMITTED,Dinesh Singh,18-Jun-2026 11:37 AM,,BOQ Comparative Chart,EERED,Internal,,Dinesh Singh,18-Jun-2026 01:26 PM,finsummary_2167297.pdf (181.05 KB),Technical,ALL BID ADMITTED,Dinesh Singh,16-Jun-2026 05:21 PM,,1,6190689,Lovely Enterprises,14-Jun-2026 12:22 PM,Rejected-Finance,L2,18-Jun-2026 01:26 PM,1.0,6190462.0,M/S PRAYAG CONSTRUCTION,INR,"2,488,755",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,2026_REDUP_1156625_7,58/NIVIDA AGRA/2025-26 dt 07.5.2026,7 Vikash Khand Achhnera Ke Gram Mahar Ke Madra Jahan mein Leeladhar pura Sri Chote Lal Ke ghar Ke paas Virar Ke Majra Jahan mein primary School Ke paas Auraiya Par Vikash ka Nachne Ke Grama Madhura Jagma Chandan Singh pura Asi Narayan Singh Ke plot K,18-Jun-2026,"INR 2,488,755",90.0,Dinesh Singh,09-Jul-2026 05:16 PM,BLANK.pdf (181.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6190462,M/S PRAYAG CONSTRUCTION,14-Jun-2026 12:43 PM,Accepted-AOC,L1,09-Jul-2026 05:16 PM,,,,,,,,,,,,,,,,AOC
