S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,6209148,ABHISHEK ASSOCIATE,23-Jun-2026 11:19 PM,Accepted-AOC,AWARD OF CONTRACT,02-Jul-2026 08:37 PM,1.0,6209148.0,ABHISHEK ASSOCIATE,INR,"1,249,341.38",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1161816_1,Notice No. 518 date 01-06-2026,Construction of CC road and drain teliyarganj back side of avtar talkies indramani shukla house to manishankar house,02-Jul-2026,"INR 1,249,341.38",90.0,Satyaprakash Mishra,02-Jul-2026 08:37 PM,1.pdf (2600.00 KB),Er SP Mishra,Internal,,Satyaprakash Mishra,02-Jul-2026 08:34 PM,finsummary_2177827.pdf (2599.63 KB),Technical,d,Satyaprakash Mishra,30-Jun-2026 03:34 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,01-Jul-2026 12:05 PM,02-Jul-2026 01:00 PM,techsummary_2177827.pdf (764.50 KB),Finance,d,Satyaprakash Mishra,02-Jul-2026 07:07 PM,,BOQ Comparative Chart,AOC,Construction of CC road and drain teliyarganj back side of avtar talkies indramani shukla house to manishankar house,Construction of CC road and drain teliyarganj back side of avtar talkies indramani shukla house to manishankar house,Please refer Tender documents. ,NA ,"12,51,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,"2,500",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 518 date 01-06-2026,2026_REDUP_1161816_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,18-Jun-2026 06:55 PM,25-Jun-2026 01:00 PM,18-Jun-2026 06:55 PM,24-Jun-2026 05:00 PM,NA ,NA ,18-Jun-2026 06:55 PM,24-Jun-2026 05:00 PM,02-Jul-2026 01:00 PM,eeredallahabad,eeredallahabad,1,Fee/PreQual/Technical,.pdf,pdf,"26,000",No,fixed,,Nil,Nil,AOC
2,6215842,GAURAV ASSOCIATE,24-Jun-2026 10:22 AM,Rejected-Finance,reject,02-Jul-2026 08:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,,,,,,,AOC
