Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,354",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,23/RED/Nivida file Shahjahanpur/E Nivida/2026-27 dated 02-04-2026,2026_REDUP_1147416_43,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SE RED CIRCLE BAREILLY,SE RED CIRCLE BAREILLY OFFICE,13-May-2026 04:00 PM,28-May-2026 04:00 PM,13-May-2026 04:00 PM,28-May-2026 12:00 PM,NA ,NA ,13-May-2026 04:00 PM,28-May-2026 12:00 PM,16-Jun-2026 12:30 PM,1.0,SBI Bank,Construction of interlocking paving from the Budhaura Sherganj road to Sherganj in Development Block Mirzapur.,Construction of interlocking paving from the Budhaura Sherganj road to Sherganj in Development Block Mirzapur.,Please refer Tender documents. ,NA ,"35,68,000",Civil Works - Roads,NA ,Tender,90.0,90.0,MIRZAPUR SHAHJAHANPUR,242221.0,SE RED CIRCLE BAREILLY OFFICE ,SE RED CIRCLE BAREILLY OFFICE ,14-May-2026 12:00 PM ,SE RED CIRCLE BAREILLY OFFICE,No ,No,"72,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,AOC,1,6148288,M/S JAI MAA ENTERPRISES,28-May-2026 11:22 AM,Accepted-AOC,DUE TO L1,24-Jul-2026 11:19 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,2026_REDUP_1147416_43,23/RED/Nivida file Shahjahanpur/E Nivida/2026-27 dated 02-04-2026,Construction of interlocking paving from the Budhaura Sherganj road to Sherganj in Development Block Mirzapur.,1.0,6148288.0,M/S JAI MAA ENTERPRISES,INR,"4,193,338",SEREDCIRCLEBAREILLY,Internal,SEREDCIRCLEBAREILYEEREDDIVSIONSHAHJAHANPUREEREDDIVISIONPILIBHITDAOREDDIVISIONSHAHJAHANPUR,RAJESH KUMAR,26-Jun-2026 09:58 PM,finsummary_2148730.pdf (1232.76 KB),Finance,financial bid open,RAJESH KUMAR,26-Jun-2026 06:53 PM,finance_2148730.pdf,BOQ Comparative Chart,SEREDCIRCLEBAREILLY,Internal,SEREDCIRCLEBAREILLYEEREDDIVISIONSHAHJAHANPUREEREDDIVISIONPILIBHITDAOREDDIVISIONSHAHJAHANPUR,RAJESH KUMAR,10-Jun-2026 02:36 PM,16-Jun-2026 12:30 PM,techsummary_2148730.pdf (626.02 KB),Technical,bid open,RAJESH KUMAR,10-Jun-2026 02:34 PM,technical_2148730.pdf,24-Jul-2026,"INR 4,193,338",90.0,RAJESH KUMAR,24-Jul-2026 11:19 PM,43.pdf (303.00 KB),AOC OF THE WORK - Construction of interlocking paving from the Budhaura Sherganj road to Sherganj in Development Block Mirzapur.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENT,AOC,2,6147845,Rakesh Kumar Pathak,28-May-2026 09:16 AM,Rejected-Finance,DUE TO HIGHER RATE,26-Jun-2026 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
