S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Stage
1,6245748,M/s Maa Builders,10-Jul-2026 09:19 AM,Accepted-AOC,OK,20-Jul-2026 05:35 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2026_SCIDC_1165926_1,11/MLA/JASRANA/26-27,"CONSTRUCTION OF CC ROAD AND DRAINAGE SYSTEM FROM BAMBE KI PULIYA TO SHREE PREMPAL JI ADHYAPAK HOUSE AT VILL. -NAGLA GHANI, BLOCK- JASRANA, DISTT. FIROZABAD.",1.0,6245748.0,M/s Maa Builders,INR,"976,674.67",20-Jul-2026,"INR 976,674.67",180.0,Pramod Kumar,20-Jul-2026 05:35 PM,11MLAF_0001.pdf (941.00 KB),EXECUTIVE ENGINEER,Internal,,Pramod Kumar,17-Jul-2026 04:12 PM,17-Jul-2026 04:15 PM,techsummary_2186725.pdf (332.33 KB),Finance,Rate of M/s Maa Builders is accepted.,Sanjai Gangwar,20-Jul-2026 04:19 PM,finance_2186725.pdf,BOQ Comparative Chart,EXECUTIVE ENGINEER,Internal,,Pramod Kumar,20-Jul-2026 05:33 PM,finsummary_2186725.pdf (940.77 KB),Technical,2 out of 3 is qualified.,Sanjai Gangwar,17-Jul-2026 03:28 PM,technical_2186725.pdf,AOC,"20,000",No,fixed,,UPSCIDCO,FIROZABAD,"CONSTRUCTION OF CC ROAD AND DRAINAGE SYSTEM FROM BAMBE KI PULIYA TO SHREE PREMPAL JI ADHYAPAK HOUSE AT VILL. -NAGLA GHANI, BLOCK- JASRANA, DISTT. FIROZABAD.","CONSTRUCTION OF CC ROAD AND DRAINAGE SYSTEM FROM BAMBE KI PULIYA TO SHREE PREMPAL JI ADHYAPAK HOUSE AT VILL. -NAGLA GHANI, BLOCK- JASRANA, DISTT. FIROZABAD.",Please refer Tender documents. ,NA ,"9,77,000",Civil Works,NA ,Tender,180.0,180.0,FIROZABAD,283203.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,11/MLA/JASRANA/26-27,2026_SCIDC_1165926_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra","1,062",UPSCIDCO,FIROZABAD,No,02-Jul-2026 05:30 PM,10-Jul-2026 12:00 PM,02-Jul-2026 05:30 PM,10-Jul-2026 12:00 PM,NA ,NA ,02-Jul-2026 05:30 PM,10-Jul-2026 12:00 PM,17-Jul-2026 04:15 PM,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
2,6245443,M/s RAM KISHOR RATHOR,09-Jul-2026 11:51 PM,Rejected-AOC,OK,20-Jul-2026 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
3,6246057,OM CONSTRUCTION AND SUPPLIERS,10-Jul-2026 10:42 AM,Not Admitted-Fee/PreQual/Technical,Others-Tender Fees and EMD are not submitted by bidder.,17-Jul-2026 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
